Noise Level,Repetition,Time,abs_alpha_bruit,abs_beta_bruit,abs_alpha_corrige,abs_beta_corrige
0.01,0,9.27721e-05,0.939102,0.0608976,0.969254,0.0307461
0.01,0,9.30069e-05,0.94989,0.0501101,0.98033,0.0196701
0.01,0,9.32418e-05,0.968845,0.0311555,0.992943,0.00705674
0.01,0,9.34766e-05,0.983614,0.0163858,0.997401,0.00259893
0.01,0,9.37115e-05,0.990275,0.0097254,0.998562,0.00143781
0.01,0,9.39464e-05,0.993403,0.00659662,0.999778,0.000222183
0.01,0,9.41812e-05,0.993356,0.00664446,0.999821,0.000178766
0.01,0,9.44161e-05,0.992004,0.00799641,0.998573,0.00142739
0.01,0,9.4651e-05,0.990372,0.00962782,0.996443,0.00355698
0.01,0,9.48858e-05,0.987248,0.012752,0.992203,0.00779672
0.01,0,9.51207e-05,0.975084,0.0249156,0.979084,0.0209163
0.01,0,9.53556e-05,0.958504,0.0414964,0.969525,0.0304748
0.01,0,9.55904e-05,0.949228,0.0507724,0.967725,0.0322745
0.01,0,9.58253e-05,0.938322,0.0616778,0.955344,0.0446562
0.01,0,9.60602e-05,0.929376,0.0706243,0.944317,0.0556832
0.01,0,9.6295e-05,0.914527,0.0854729,0.924277,0.0757229
0.01,0,9.65299e-05,0.90255,0.0974504,0.910895,0.0891051
0.01,0,9.67648e-05,0.884376,0.115624,0.887241,0.112759
0.01,0,9.69996e-05,0.869833,0.130167,0.871531,0.128469
0.01,0,9.72345e-05,0.850544,0.149456,0.845526,0.154474
0.01,0,9.74694e-05,0.827898,0.172102,0.820159,0.179841
0.01,0,9.77042e-05,0.806928,0.193072,0.798426,0.201574
0.01,0,9.79391e-05,0.775145,0.224855,0.762442,0.237558
0.01,0,9.8174e-05,0.751682,0.248318,0.745535,0.254465
0.01,0,9.84088e-05,0.711126,0.288874,0.701347,0.298653
0.01,0,9.86437e-05,0.694856,0.305144,0.698346,0.301654
0.01,0,9.88786e-05,0.664931,0.335069,0.655555,0.344445
0.01,0,9.91134e-05,0.632674,0.367326,0.623773,0.376227
0.01,0,9.93483e-05,0.611898,0.388102,0.605376,0.394624
0.01,0,9.95832e-05,0.584455,0.415545,0.567656,0.432344
0.01,0,9.9818e-05,0.561616,0.438384,0.541637,0.458363
0.01,0,0.000100053,0.516381,0.483619,0.487862,0.512138
0.01,0,0.000100288,0.492537,0.507463,0.477986,0.522014
0.01,0,0.000100523,0.476855,0.523145,0.455008,0.544992
0.01,0,0.000100757,0.448753,0.551247,0.411695,0.588305
0.01,0,0.000100992,0.410309,0.589691,0.370722,0.629278
0.01,0,0.000101227,0.385095,0.614905,0.353101,0.646899
0.01,0,0.000101462,0.364738,0.635262,0.32784,0.67216
0.01,0,0.000101697,0.339918,0.660082,0.294246,0.705754
0.01,0,0.000101932,0.321626,0.678374,0.271821,0.728179
0.01,0,0.000102167,0.301356,0.698644,0.242265,0.757735
0.01,0,0.000102402,0.276966,0.723034,0.21179,0.78821
0.01,0,0.000102636,0.247644,0.752356,0.181728,0.818272
0.01,0,0.000102871,0.223273,0.776727,0.161533,0.838467
0.01,0,0.000103106,0.1938,0.8062,0.133895,0.866105
0.01,0,0.000103341,0.165222,0.834778,0.112663,0.887337
0.01,0,0.000103576,0.144543,0.855457,0.0986656,0.901334
0.01,0,0.000103811,0.121008,0.878992,0.0774317,0.922568
0.01,0,0.000104046,0.112338,0.887662,0.0720903,0.92791
0.01,0,0.00010428,0.0923934,0.907607,0.0480602,0.95194
0.01,0,0.000104515,0.0754689,0.924531,0.0364304,0.96357
0.01,0,0.00010475,0.0582707,0.941729,0.0243576,0.975642
0.01,0,0.000104985,0.0389687,0.961031,0.0131035,0.986896
0.01,0,0.00010522,0.0298523,0.970148,0.0106628,0.989337
0.01,0,0.000105455,0.016464,0.983536,0.00274738,0.997253
0.01,0,0.00010569,0.00744143,0.992559,0.000604216,0.999396
0.01,0,0.000105925,0.0027584,0.997242,0.000111872,0.999888
0.01,0,0.000106159,8.06836e-05,0.999919,0.000986863,0.999013
0.01,0,0.000106394,0.000255305,0.999745,0.00469294,0.995307
0.01,0,0.000106629,0.00166881,0.998331,0.0100281,0.989972
0.01,0,0.000106864,0.00513744,0.994863,0.0188336,0.981166
0.01,0,0.000107099,0.012714,0.987286,0.0318587,0.968141
0.01,0,0.000107334,0.0224216,0.977578,0.0421875,0.957813
0.01,0,0.000107569,0.032455,0.967545,0.0527954,0.947205
0.01,0,0.000107803,0.0438777,0.956122,0.0672582,0.932742
0.01,0,0.000108038,0.0556811,0.944319,0.0822598,0.91774
0.01,0,0.000108273,0.0666795,0.933321,0.0978862,0.902114
0.01,0,0.000108508,0.0852106,0.914789,0.125277,0.874723
0.01,0,0.000108743,0.105806,0.894194,0.146706,0.853294
0.01,0,0.000108978,0.130043,0.869957,0.171398,0.828602
0.01,0,0.000109213,0.150691,0.849309,0.189432,0.810568
0.01,0,0.000109448,0.171474,0.828526,0.213522,0.786478
0.01,0,0.000109682,0.19981,0.80019,0.246856,0.753144
0.01,0,0.000109917,0.227519,0.772481,0.272082,0.727918
0.01,0,0.000110152,0.260323,0.739677,0.304592,0.695408
0.01,0,0.000110387,0.281437,0.718563,0.320146,0.679854
0.01,0,0.000110622,0.309529,0.690471,0.35645,0.64355
0.01,0,0.000110857,0.331805,0.668195,0.380023,0.619977
0.01,0,0.000111092,0.356424,0.643576,0.412797,0.587203
0.01,0,0.000111326,0.373433,0.626567,0.435557,0.564443
0.01,0,0.000111561,0.396633,0.603367,0.472881,0.527119
0.01,0,0.000111796,0.433258,0.566742,0.517792,0.482208
0.01,0,0.000112031,0.458824,0.541176,0.53762,0.46238
0.01,0,0.000112266,0.502271,0.497729,0.586266,0.413734
0.01,0,0.000112501,0.539866,0.460134,0.611382,0.388618
0.01,0,0.000112736,0.58269,0.41731,0.647151,0.352849
0.01,0,0.000112971,0.611867,0.388133,0.664124,0.335876
0.01,0,0.000113205,0.642374,0.357626,0.695016,0.304984
0.01,0,0.00011344,0.679121,0.320879,0.729966,0.270034
0.01,0,0.000113675,0.706922,0.293078,0.749891,0.250109
0.01,0,0.00011391,0.731455,0.268545,0.774395,0.225605
0.01,0,0.000114145,0.745674,0.254326,0.791219,0.208781
0.01,0,0.00011438,0.776661,0.223339,0.831525,0.168475
0.01,0,0.000114615,0.81212,0.18788,0.85969,0.14031
0.01,0,0.000114849,0.839032,0.160968,0.875401,0.124599
0.01,0,0.000115084,0.85442,0.14558,0.886571,0.113429
0.01,0,0.000115319,0.872298,0.127702,0.908504,0.0914956
0.01,0,0.000115554,0.892747,0.107253,0.928797,0.0712029
0.01,0,0.000115789,0.905697,0.0943034,0.939337,0.0606625
0.01,0,0.000116024,0.923789,0.0762115,0.958082,0.041918
0.01,0,0.000116259,0.941597,0.0584028,0.970935,0.0290645
0.01,0,0.000116494,0.950724,0.049276,0.976354,0.0236463
0.01,0,0.000116728,0.966651,0.0333487,0.989711,0.0102893
0.01,0,0.000116963,0.975587,0.0244132,0.993223,0.00677681
0.01,0,0.000117198,0.984825,0.0151752,0.998208,0.0017924
0.01,0,0.000117433,0.989773,0.0102268,0.999606,0.000394416
0.01,0,0.000117668,0.993843,0.00615701,0.999594,0.000405678
0.01,0,0.000117903,0.995773,0.00422705,0.997497,0.00250299
0.01,0,0.000118138,0.995443,0.00455697,0.992918,0.00708189
0.01,0,0.000118372,0.991801,0.00819875,0.983977,0.016023
0.01,0,0.000118607,0.986756,0.0132437,0.976299,0.0237008
0.01,0,0.000118842,0.978824,0.0211758,0.964333,0.0356665
0.01,0,0.000119077,0.974104,0.025896,0.958469,0.0415308
0.01,0,0.000119312,0.966699,0.0333012,0.942768,0.0572324
0.01,0,0.000119547,0.957094,0.0429064,0.925755,0.0742451
0.01,0,0.000119782,0.938383,0.0616168,0.898627,0.101373
0.01,0,0.000120017,0.918232,0.0817685,0.88106,0.11894
0.01,0,0.000120251,0.900521,0.0994792,0.865734,0.134266
0.01,0,0.000120486,0.87759,0.12241,0.839601,0.160399
0.01,0,0.000120721,0.851684,0.148316,0.815012,0.184988
0.01,0,0.000120956,0.823674,0.176326,0.790042,0.209958
0.01,0,0.000121191,0.792955,0.207045,0.763124,0.236876
0.01,0,0.000121426,0.781798,0.218202,0.757953,0.242047
0.01,0,0.000121661,0.740375,0.259625,0.699117,0.300883
0.01,0,0.000121895,0.715187,0.284813,0.689077,0.310923
0.01,0,0.00012213,0.682315,0.317685,0.65275,0.34725
0.01,0,0.000122365,0.65523,0.34477,0.629413,0.370587
0.01,0,0.0001226,0.637829,0.362171,0.609183,0.390817
0.01,0,0.000122835,0.616848,0.383152,0.574896,0.425104
0.01,0,0.00012307,0.586374,0.413626,0.53431,0.46569
0.01,0,0.000123305,0.558988,0.441012,0.506392,0.493608
0.01,0,0.000123539,0.540923,0.459077,0.484536,0.515464
0.01,0,0.000123774,0.504139,0.495861,0.434604,0.565396
0.01,0,0.000124009,0.46609,0.53391,0.402412,0.597588
0.01,0,0.000124244,0.428214,0.571786,0.37177,0.62823
0.01,0,0.000124479,0.397322,0.602678,0.348096,0.651904
0.01,0,0.000124714,0.366855,0.633145,0.31851,0.68149
0.01,0,0.000124949,0.334809,0.665191,0.287509,0.712491
0.01,0,0.000125184,0.316727,0.683273,0.272123,0.727877
0.01,0,0.000125418,0.289591,0.710409,0.235725,0.764275
0.01,0,0.000125653,0.25651,0.74349,0.20338,0.79662
0.01,0,0.000125888,0.229317,0.770683,0.182975,0.817025
0.01,0,0.000126123,0.214636,0.785364,0.169824,0.830176
0.01,0,0.000126358,0.184863,0.815137,0.133295,0.866705
0.01,0,0.000126593,0.165102,0.834898,0.119814,0.880186
0.01,0,0.000126828,0.134193,0.865807,0.0899249,0.910075
0.01,0,0.000127062,0.116726,0.883274,0.0817684,0.918232
0.01,0,0.000127297,0.0932927,0.906707,0.0595412,0.940459
0.01,0,0.000127532,0.0680596,0.93194,0.0420074,0.957993
0.01,0,0.000127767,0.0527714,0.947229,0.0352621,0.964738
0.01,0,0.000128002,0.0352535,0.964746,0.0211392,0.978861
0.01,0,0.000128237,0.0288232,0.971177,0.0189776,0.981022
0.01,0,0.000128472,0.0188041,0.981196,0.00816409,0.991836
0.01,0,0.000128707,0.0117413,0.988259,0.00367634,0.996324
0.01,0,0.000128941,0.0079961,0.992004,0.00117383,0.998826
0.01,0,0.000129176,0.00581193,0.994188,2.84691e-07,1
0.01,0,0.000129411,0.00633854,0.993661,0.00128019,0.99872
0.01,0,0.000129646,0.00808384,0.991916,0.00406683,0.995933
0.01,0,0.000129881,0.0130872,0.986913,0.0101556,0.989844
0.01,0,0.000130116,0.0215452,0.978455,0.0185699,0.98143
0.01,0,0.000130351,0.0281031,0.971897,0.0237975,0.976202
0.01,0,0.000130585,0.0351761,0.964824,0.0333443,0.966656
0.01,0,0.00013082,0.0469332,0.953067,0.0492097,0.95079
0.01,0,0.000131055,0.0670753,0.932925,0.0703496,0.92965
0.01,0,0.00013129,0.0779974,0.922003,0.0751511,0.924849
0.01,0,0.000131525,0.0961055,0.903895,0.0990119,0.900988
0.01,0,0.00013176,0.104492,0.895508,0.106891,0.893109
0.01,0,0.000131995,0.117437,0.882563,0.131387,0.868613
0.01,0,0.00013223,0.14161,0.85839,0.16438,0.83562
0.01,0,0.000132464,0.164207,0.835793,0.184363,0.815637
0.01,0,0.000132699,0.182922,0.817078,0.203899,0.796101
0.01,0,0.000132934,0.211345,0.788655,0.238905,0.761095
0.01,0,0.000133169,0.235386,0.764614,0.260079,0.739921
0.01,0,0.000133404,0.258437,0.741563,0.286234,0.713766
0.01,0,0.000133639,0.282571,0.717429,0.31545,0.68455
0.01,0,0.000133874,0.306751,0.693249,0.344333,0.655667
0.01,0,0.000134108,0.349647,0.650353,0.39297,0.60703
0.01,0,0.000134343,0.378892,0.621108,0.408718,0.591282
0.01,0,0.000134578,0.411719,0.588281,0.442919,0.557081
0.01,0,0.000134813,0.443784,0.556216,0.473037,0.526963
0.01,0,0.000135048,0.481771,0.518229,0.510033,0.489967
0.01,0,0.000135283,0.487396,0.512604,0.508936,0.491064
0.01,0,0.000135518,0.508071,0.491929,0.555254,0.444746
0.01,0,0.000135753,0.5478,0.4522,0.605171,0.394829
0.01,0,0.000135987,0.582275,0.417725,0.63087,0.36913
0.01,0,0.000136222,0.607579,0.392421,0.652323,0.347677
0.01,0,0.000136457,0.631538,0.368462,0.680651,0.319349
0.01,0,0.000136692,0.661712,0.338288,0.715774,0.284226
0.01,0,0.000136927,0.695299,0.304701,0.747443,0.252557
0.01,0,0.000137162,0.709233,0.290767,0.756646,0.243354
0.01,0,0.000137397,0.730959,0.269041,0.790433,0.209567
0.01,0,0.000137631,0.758899,0.241101,0.821393,0.178607
0.01,0,0.000137866,0.779723,0.220277,0.839417,0.160583
0.01,0,0.000138101,0.805683,0.194317,0.866786,0.133214
0.01,0,0.000138336,0.83037,0.16963,0.887358,0.112642
0.01,0,0.000138571,0.854652,0.145348,0.907206,0.0927937
0.01,0,0.000138806,0.876866,0.123134,0.924204,0.0757959
0.01,0,0.000139041,0.899454,0.100546,0.941494,0.0585056
0.01,0,0.000139276,0.9164,0.0835996,0.952599,0.0474008
0.01,0,0.00013951,0.92926,0.0707399,0.963095,0.0369047
0.01,0,0.000139745,0.945051,0.0549491,0.976626,0.0233736
0.01,0,0.00013998,0.950012,0.0499882,0.979536,0.0204637
0.01,0,0.000140215,0.963289,0.0367108,0.991803,0.00819749
0.01,0,0.00014045,0.971545,0.028455,0.995277,0.0047226
0.01,0,0.000140685,0.978478,0.0215222,0.998515,0.00148509
0.01,0,0.00014092,0.983854,0.0161464,0.999893,0.000107117
0.01,0,0.000141154,0.99064,0.00936035,0.998976,0.00102379
0.01,0,0.000141389,0.995591,0.00440912,0.995972,0.00402768
0.01,0,0.000141624,0.997718,0.00228156,0.988676,0.0113237
0.01,0,0.000141859,0.999746,0.000253777,0.984792,0.0152085
0.01,0,0.000142094,0.999717,0.000282976,0.976147,0.0238532
0.01,0,0.000142329,0.997278,0.00272166,0.963019,0.0369812
0.01,0,0.000142564,0.992595,0.0074054,0.951172,0.0488279
0.01,0,0.000142798,0.985952,0.0140478,0.937454,0.0625463
0.01,0,0.000143033,0.980477,0.0195234,0.927406,0.072594
0.01,0,0.000143268,0.969829,0.030171,0.902715,0.0972854
0.01,0,0.000143503,0.954188,0.0458117,0.878957,0.121043
0.01,0,0.000143738,0.939383,0.0606173,0.863335,0.136665
0.01,0,0.000143973,0.923616,0.0763843,0.842335,0.157665
0.01,0,0.000144208,0.910188,0.0898123,0.824078,0.175922
0.01,0,0.000144443,0.878535,0.121465,0.77726,0.22274
0.01,0,0.000144677,0.853302,0.146698,0.763053,0.236947
0.01,0,0.000144912,0.821458,0.178542,0.730404,0.269596
0.01,0,0.000145147,0.801006,0.198994,0.717575,0.282425
0.01,0,0.000145382,0.7691,0.2309,0.676864,0.323136
0.01,0,0.000145617,0.744767,0.255233,0.657157,0.342843
0.01,0,0.000145852,0.717569,0.282431,0.624765,0.375235
0.01,0,0.000146087,0.687781,0.312219,0.592223,0.407777
0.01,0,0.000146321,0.653426,0.346574,0.55742,0.44258
0.01,0,0.000146556,0.628744,0.371256,0.536979,0.463021
0.01,0,0.000146791,0.602079,0.397921,0.503984,0.496016
0.01,0,0.000147026,0.583819,0.416181,0.481385,0.518615
0.01,0,0.000147261,0.55284,0.44716,0.437491,0.562509
0.01,0,0.000147496,0.521768,0.478232,0.406582,0.593418
0.01,0,0.000147731,0.499229,0.500771,0.384377,0.615623
0.01,0,0.000147966,0.46404,0.53596,0.341644,0.658356
0.01,0,0.0001482,0.444422,0.555578,0.32657,0.67343
0.01,0,0.000148435,0.422747,0.577253,0.295594,0.704406
0.01,0,0.00014867,0.401562,0.598438,0.267413,0.732587
0.01,0,0.000148905,0.381574,0.618426,0.240795,0.759205
0.01,0,0.00014914,0.344627,0.655373,0.199978,0.800022
0.01,0,0.000149375,0.31338,0.68662,0.179475,0.820525
0.01,0,0.00014961,0.283328,0.716672,0.156456,0.843544
0.01,0,0.000149844,0.245542,0.754458,0.127363,0.872637
0.01,0,0.000150079,0.21976,0.78024,0.115017,0.884983
0.01,0,0.000150314,0.205536,0.794464,0.103683,0.896317
0.01,0,0.000150549,0.187297,0.812703,0.0821295,0.91787
0.01,0,0.000150784,0.163209,0.836791,0.0612054,0.938795
0.01,0,0.000151019,0.145792,0.854208,0.0502512,0.949749
0.01,0,0.000151254,0.123892,0.876108,0.0345619,0.965438
0.01,0,0.000151489,0.107401,0.892599,0.0258264,0.974174
0.01,0,0.000151723,0.0946352,0.905365,0.0179887,0.982011
0.01,0,0.000151958,0.0763093,0.923691,0.00819445,0.991806
0.01,0,0.000152193,0.0603795,0.939621,0.00354776,0.996452
0.01,0,0.000152428,0.046632,0.953368,0.000829581,0.99917
0.01,0,0.000152663,0.0363808,0.963619,1.41198e-05,0.999986
0.01,0,0.000152898,0.0267658,0.973234,0.00099308,0.999007
0.01,0,0.000153133,0.0204172,0.979583,0.00430346,0.995697
0.01,0,0.000153367,0.0155307,0.984469,0.00896518,0.991035
0.01,0,0.000153602,0.0138833,0.986117,0.017025,0.982975
0.01,0,0.000153837,0.0154965,0.984504,0.0277181,0.972282
0.01,0,0.000154072,0.0158236,0.984176,0.0343222,0.965678
0.01,0,0.000154307,0.0196271,0.980373,0.0498337,0.950166
0.01,0,0.000154542,0.0228389,0.977161,0.0600388,0.939961
0.01,0,0.000154777,0.0383012,0.961699,0.0927662,0.907234
0.01,0,0.000155012,0.0481031,0.951897,0.0972444,0.902756
0.01,0,0.000155246,0.0552061,0.944794,0.11103,0.88897
0.01,0,0.000155481,0.0698756,0.930124,0.140194,0.859806
0.01,0,0.000155716,0.0829265,0.917073,0.158069,0.841931
0.01,0,0.000155951,0.0927258,0.907274,0.176112,0.823888
0.01,0,0.000156186,0.118053,0.881947,0.21944,0.78056
0.01,0,0.000156421,0.135008,0.864992,0.232309,0.767691
0.01,0,0.000156656,0.151835,0.848165,0.257808,0.742192
0.01,0,0.00015689,0.177848,0.822152,0.29586,0.70414
0.01,0,0.000157125,0.199376,0.800624,0.317338,0.682662
0.01,0,0.00015736,0.226005,0.773995,0.352227,0.647773
0.01,0,0.000157595,0.2454,0.7546,0.37296,0.62704
0.01,0,0.00015783,0.276486,0.723514,0.415261,0.584739
0.01,0,0.000158065,0.318787,0.681213,0.45747,0.54253
0.01,0,0.0001583,0.346993,0.653007,0.472279,0.527721
0.01,0,0.000158535,0.38252,0.61748,0.510647,0.489353
0.01,0,0.000158769,0.415993,0.584007,0.539473,0.460527
0.01,0,0.000159004,0.443186,0.556814,0.563765,0.436235
0.01,0,0.000159239,0.466492,0.533508,0.590874,0.409126
0.01,0,0.000159474,0.510044,0.489956,0.641429,0.358571
0.01,0,0.000159709,0.536659,0.463341,0.655013,0.344987
0.01,0,0.000159944,0.576016,0.423984,0.696407,0.303593
0.01,0,0.000160179,0.610942,0.389058,0.721268,0.278732
0.01,0,0.000160413,0.644096,0.355904,0.74797,0.25203
0.01,0,0.000160648,0.681895,0.318105,0.779561,0.220439
0.01,0,0.000160883,0.713657,0.286343,0.800826,0.199174
0.01,0,0.000161118,0.746521,0.253479,0.827316,0.172684
0.01,0,0.000161353,0.768741,0.231259,0.842444,0.157556
0.01,0,0.000161588,0.785757,0.214243,0.861396,0.138604
0.01,0,0.000161823,0.812846,0.187154,0.891465,0.108535
0.01,0,0.000162058,0.827842,0.172158,0.902239,0.0977605
0.01,0,0.000162292,0.846926,0.153074,0.923918,0.076082
0.01,0,0.000162527,0.874252,0.125748,0.946473,0.0535272
0.01,0,0.000162762,0.888388,0.111612,0.952885,0.0471151
0.01,0,0.000162997,0.907393,0.0926065,0.968906,0.0310937
0.01,0,0.000163232,0.917235,0.0827646,0.975316,0.0246835
0.01,0,0.000163467,0.927143,0.0728573,0.984981,0.015019
0.01,0,0.000163702,0.936658,0.0633417,0.99203,0.00796974
0.01,0,0.000163936,0.946242,0.0537578,0.996961,0.00303856
0.01,0,0.000164171,0.944386,0.0556144,0.997947,0.00205307
0.01,0,0.000164406,0.943058,0.0569416,0.999888,0.000112307
0.01,0,0.000164641,0.949287,0.0507127,0.99841,0.00159012
0.01,0,0.000164876,0.939639,0.0603608,0.989764,0.0102356
0.01,0,0.000165111,0.935636,0.0643638,0.986046,0.0139539
0.01,0,0.000165346,0.936496,0.0635043,0.981793,0.0182068
0.01,0,0.00016558,0.9292,0.0708,0.967975,0.0320254
0.01,0,0.000165815,0.920871,0.0791286,0.956537,0.0434627
0.01,0,0.00016605,0.915253,0.0847469,0.946671,0.0533291
0.01,0,0.000166285,0.910663,0.0893372,0.93414,0.0658605
0.01,0,0.00016652,0.900984,0.0990164,0.91361,0.0863904
0.01,0,0.000166755,0.890837,0.109163,0.89578,0.10422
0.01,0,0.00016699,0.879792,0.120208,0.876707,0.123293
0.01,0,0.000167225,0.865378,0.134622,0.853243,0.146757
0.01,0,0.000167459,0.851909,0.148091,0.831737,0.168263
0.01,0,0.000167694,0.831349,0.168651,0.800768,0.199232
0.01,0,0.000167929,0.812304,0.187696,0.778434,0.221566
0.01,0,0.000168164,0.795318,0.204682,0.755908,0.244092
0.01,0,0.000168399,0.772638,0.227362,0.723103,0.276897
0.01,0,0.000168634,0.747231,0.252769,0.69258,0.30742
0.01,0,0.000168869,0.723712,0.276288,0.666341,0.333659
0.01,0,0.000169103,0.692663,0.307337,0.629264,0.370736
0.01,0,0.000169338,0.688277,0.311723,0.627171,0.372829
0.01,0,0.000169573,0.66238,0.33762,0.575739,0.424261
0.01,0,0.000169808,0.638912,0.361088,0.547691,0.452309
0.01,0,0.000170043,0.612511,0.387489,0.51431,0.48569
0.01,0,0.000170278,0.589676,0.410324,0.486675,0.513325
0.01,0,0.000170513,0.563601,0.436399,0.451908,0.548092
0.01,0,0.000170748,0.542422,0.457578,0.426187,0.573813
0.01,0,0.000170982,0.509689,0.490311,0.384002,0.615998
0.01,0,0.000171217,0.481461,0.518539,0.358897,0.641103
0.01,0,0.000171452,0.460794,0.539206,0.335719,0.664281
0.01,0,0.000171687,0.448557,0.551443,0.314026,0.685974
0.01,0,0.000171922,0.426741,0.573259,0.276442,0.723558
0.01,0,0.000172157,0.390402,0.609598,0.235382,0.764618
0.01,0,0.000172392,0.357875,0.642125,0.212382,0.787618
0.01,0,0.000172626,0.317713,0.682287,0.180129,0.819871
0.01,0,0.000172861,0.292349,0.707651,0.167097,0.832903
0.01,0,0.000173096,0.270509,0.729491,0.145834,0.854166
0.01,0,0.000173331,0.240044,0.759956,0.117943,0.882057
0.01,0,0.000173566,0.224236,0.775764,0.108428,0.891572
0.01,0,0.000173801,0.202419,0.797581,0.0848577,0.915142
0.01,0,0.000174036,0.177862,0.822138,0.0654367,0.934563
0.01,0,0.000174271,0.170919,0.829081,0.060524,0.939476
0.01,0,0.000174505,0.164146,0.835854,0.0463224,0.953678
0.01,0,0.00017474,0.155437,0.844563,0.0327009,0.967299
0.01,0,0.000174975,0.144545,0.855455,0.0213331,0.978667
0.01,0,0.00017521,0.129246,0.870754,0.011189,0.988811
0.01,0,0.000175445,0.115681,0.884319,0.00549025,0.99451
0.01,0,0.00017568,0.107052,0.892948,0.00224266,0.997757
0.01,0,0.000175915,0.103791,0.896209,0.000516708,0.999483
0.01,0,0.000176149,0.0890686,0.910931,0.000856138,0.999144
0.01,0,0.000176384,0.0891115,0.910888,0.00665952,0.99334
0.01,0,0.000176619,0.0906009,0.909399,0.0124604,0.98754
0.01,0,0.000176854,0.0911631,0.908837,0.018964,0.981036
0.01,0,0.000177089,0.0916981,0.908302,0.0277906,0.972209
0.01,0,0.000177324,0.0995709,0.900429,0.0423806,0.957619
0.01,0,0.000177559,0.0990575,0.900943,0.0494527,0.950547
0.01,0,0.000177794,0.1019,0.8981,0.0666613,0.933339
0.01,0,0.000178028,0.10661,0.89339,0.0833792,0.916621
0.01,0,0.000178263,0.110743,0.889257,0.0990136,0.900986
0.01,0,0.000178498,0.112751,0.887249,0.114536,0.885464
0.01,0,0.000178733,0.127246,0.872754,0.14766,0.85234
0.01,0,0.000178968,0.13828,0.86172,0.165343,0.834657
0.01,0,0.000179203,0.157024,0.842976,0.195255,0.804745
0.01,0,0.000179438,0.169889,0.830111,0.212573,0.787427
0.01,0,0.000179672,0.181778,0.818222,0.237142,0.762858
0.01,0,0.000179907,0.201603,0.798397,0.272526,0.727474
0.01,0,0.000180142,0.236,0.764,0.316074,0.683926
0.01,0,0.000180377,0.255866,0.744134,0.328088,0.671912
0.01,0,0.000180612,0.275259,0.724741,0.356772,0.643228
0.01,0,0.000180847,0.297409,0.702591,0.389695,0.610305
0.01,0,0.000181082,0.317534,0.682466,0.417975,0.582025
0.01,0,0.000181317,0.337195,0.662805,0.447601,0.552399
0.01,0,0.000181551,0.36114,0.63886,0.482784,0.517216
0.01,0,0.000181786,0.391108,0.608892,0.520239,0.479761
0.01,0,0.000182021,0.405635,0.594365,0.53447,0.46553
0.01,0,0.000182256,0.442534,0.557466,0.587177,0.412823
0.01,0,0.000182491,0.454419,0.545581,0.593566,0.406434
0.01,0,0.000182726,0.48692,0.51308,0.643507,0.356493
0.01,0,0.000182961,0.509531,0.490469,0.664074,0.335926
0.01,0,0.000183195,0.529191,0.470809,0.691153,0.308847
0.01,0,0.00018343,0.552935,0.447065,0.724074,0.275926
0.01,0,0.000183665,0.579249,0.420751,0.754271,0.245729
0.01,0,0.0001839,0.597001,0.402999,0.773924,0.226076
0.01,0,0.000184135,0.616919,0.383081,0.80096,0.19904
0.01,0,0.00018437,0.639677,0.360323,0.828049,0.171951
0.01,0,0.000184605,0.654698,0.345302,0.845396,0.154604
0.01,0,0.00018484,0.68835,0.31165,0.880654,0.119346
0.01,0,0.000185074,0.705021,0.294979,0.889238,0.110762
0.01,0,0.000185309,0.732452,0.267548,0.915781,0.0842195
0.01,0,0.000185544,0.746909,0.253091,0.925173,0.0748267
0.01,0,0.000185779,0.76523,0.23477,0.942856,0.0571443
0.01,0,0.000186014,0.77545,0.22455,0.953306,0.0466942
0.01,0,0.000186249,0.794682,0.205318,0.969849,0.0301509
0.01,0,0.000186484,0.805308,0.194692,0.976766,0.0232343
0.01,0,0.000186718,0.829216,0.170784,0.989381,0.0106194
