Time abs_alpha_bruit abs_beta_bruit abs_alpha_corrige abs_beta_corrige bruit_alpha bruit_beta
4.69732e-05 0.961144 0.0388558 0.986767 0.0132329 -0.0407973 -0.0724828
4.72081e-05 0.931088 0.0689122 0.961337 0.0386629 0.109194 -0.274136
4.74429e-05 0.896782 0.103218 0.957485 0.0425152 0.107024 -0.310773
4.76778e-05 0.915054 0.0849456 0.980366 0.0196345 -0.0649295 -0.18489
4.79127e-05 0.913992 0.0860079 0.958351 0.0416487 0.00763093 0.194846
4.81475e-05 0.882869 0.117131 0.926659 0.0733411 0.0892623 0.0831452
4.83824e-05 0.888356 0.111644 0.94792 0.0520801 -0.0409627 -0.348558
4.86173e-05 0.859979 0.140021 0.90137 0.0986296 0.0787554 0.0567884
4.88521e-05 0.897013 0.102987 0.941066 0.0589338 -0.128408 0.0146227
4.9087e-05 0.895339 0.104661 0.892903 0.107097 -0.0143383 0.222593
4.93218e-05 0.856912 0.143088 0.840894 0.159106 0.0807802 -0.028805
4.95567e-05 0.814842 0.185158 0.820574 0.179426 0.0761954 -0.0442501
4.97916e-05 0.778555 0.221445 0.805684 0.194316 0.0526384 0.116725
5.00264e-05 0.717752 0.282248 0.763289 0.236711 0.0955805 0.00493597
5.02613e-05 0.69168 0.30832 0.773163 0.226837 0.0111953 0.036846
5.04962e-05 0.690638 0.309362 0.77113 0.22887 -0.0459762 0.109954
5.0731e-05 0.683988 0.316012 0.741943 0.258057 -0.0385006 -0.00700612
5.09659e-05 0.74086 0.25914 0.775092 0.224908 -0.178824 0.243981
5.12008e-05 0.695362 0.304638 0.647674 0.352326 0.0413901 0.162315
5.14356e-05 0.68451 0.31549 0.655912 0.344088 -0.0387177 0.274573
5.16705e-05 0.681695 0.318305 0.634222 0.365778 -0.0561981 0.236914
5.19054e-05 0.621512 0.378488 0.542731 0.457269 0.0677468 0.121251
5.21402e-05 0.609537 0.390463 0.562337 0.437663 -0.0311267 -0.0772708
5.23751e-05 0.585497 0.414503 0.521876 0.478124 -0.00891726 -0.0995405
5.261e-05 0.536985 0.463015 0.467626 0.532374 0.0376697 0.0849758
5.28448e-05 0.499959 0.500041 0.447275 0.552725 0.015703 0.24765
5.30797e-05 0.444924 0.555076 0.395813 0.604187 0.059316 -0.0124566
5.33146e-05 0.441637 0.558363 0.419116 0.580884 -0.0447076 -0.194844
5.35494e-05 0.402957 0.597043 0.360734 0.639266 0.0210839 -0.27644
5.37843e-05 0.321253 0.678747 0.290975 0.709025 0.108162 0.100653
5.40192e-05 0.306217 0.693783 0.327961 0.672039 -0.0283604 -0.179784
5.4254e-05 0.287063 0.712937 0.296159 0.703841 -0.0206668 0.037435
5.44889e-05 0.249065 0.750935 0.248593 0.751407 0.0234846 0.314567
5.47238e-05 0.2491 0.7509 0.256535 0.743465 -0.0567518 0.120031
5.49586e-05 0.233461 0.766539 0.217139 0.782861 -0.0158096 -0.301725
5.51935e-05 0.154955 0.845045 0.135929 0.864071 0.139379 -0.0233939
5.54284e-05 0.178403 0.821597 0.213694 0.786306 -0.123096 -0.108741
5.56632e-05 0.164997 0.835003 0.154118 0.845882 -0.026021 -0.0652985
5.58981e-05 0.110714 0.889286 0.0948045 0.905195 0.0960048 0.0315243
5.6133e-05 0.0645213 0.935479 0.0772806 0.922719 0.10304 -0.0623547
5.63678e-05 0.0256534 0.974347 0.0588611 0.941139 0.129738 -0.252208
5.66027e-05 0.0115755 0.988424 0.0687729 0.931227 0.0437286 -0.206877
5.68376e-05 0.00834292 0.991657 0.0719621 0.928038 -0.0253333 0.163193
5.70724e-05 0.00491142 0.995089 0.0576106 0.942389 -0.0159533 -0.00763282
5.73073e-05 0.00447958 0.99552 0.051893 0.948107 -0.0456208 0.222003
5.75422e-05 0.00133762 0.998662 0.0311688 0.968831 0.0137622 0.0501573
5.7777e-05 1.15552e-06 0.999999 0.0176419 0.982358 0.061299 0.0902063
5.80119e-05 0.00199181 0.998008 0.0265862 0.973414 -0.0268613 -0.0136238
5.82468e-05 0.000843056 0.999157 0.0101617 0.989838 0.0939759 -0.149806
5.84816e-05 0.00651353 0.993486 0.027676 0.972324 -0.0411788 0.0616285
5.87165e-05 0.0118916 0.988108 0.0239399 0.97606 0.00585173 -0.179274
5.89514e-05 0.0395545 0.960445 0.0507152 0.949285 -0.120042 0.0742951
5.91862e-05 0.045793 0.954207 0.0264386 0.973561 0.0317507 0.119032
5.94211e-05 0.0710683 0.928932 0.0491243 0.950876 -0.0456392 -0.0999857
5.9656e-05 0.0875501 0.91245 0.0482583 0.951742 0.00164614 -0.00519865
5.98908e-05 0.104487 0.895513 0.0579631 0.942037 0.00517642 0.00527718
6.01257e-05 0.153335 0.846665 0.0961059 0.903894 -0.0836379 -0.166821
6.03605e-05 0.177887 0.822113 0.0876113 0.912389 -0.0045766 0.0501503
6.05954e-05 0.188659 0.811341 0.0936516 0.906348 0.0343133 -0.262363
6.08303e-05 0.212768 0.787232 0.120633 0.879367 -0.00221256 0.0974071
6.10651e-05 0.249712 0.750288 0.149184 0.850816 -0.0273472 -0.124883
6.13e-05 0.273529 0.726471 0.157275 0.842725 0.00379394 0.0811942
6.15349e-05 0.293671 0.706329 0.173496 0.826504 0.0152768 0.0617098
6.17697e-05 0.319882 0.680118 0.198683 0.801317 0.00426497 0.133457
6.20046e-05 0.360077 0.639923 0.23455 0.76545 -0.0223646 -0.120777
6.22395e-05 0.370163 0.629837 0.233363 0.766637 0.0404377 -0.0802888
6.24743e-05 0.366036 0.633964 0.246868 0.753132 0.0687512 -0.0646264
6.27092e-05 0.371002 0.628998 0.282964 0.717036 0.0487191 -0.181253
6.29441e-05 0.375688 0.624312 0.311237 0.688763 0.0446918 0.0483028
6.31789e-05 0.413373 0.586627 0.371321 0.628679 -0.0210958 -0.106957
6.34138e-05 0.458883 0.541117 0.410565 0.589435 -0.0389252 -0.266347
6.36487e-05 0.477138 0.522862 0.418495 0.581505 0.00569746 -0.0809767
