Time theta phi abs_alpha2 abs_beta2
0.000138806 0 -0.304396 1 0
0.000139041 0 -0.304396 1 0
0.000139276 0 -0.304396 1 0
0.00013951 0 -0.304396 1 0
0.000139745 0 -0.304396 1 0
0.00013998 0 -0.304396 1 0
0.000140215 0 -0.304396 1 0
0.00014045 0 -0.304396 1 0
0.000140685 0 -0.304396 1 0
0.00014092 0 -0.304396 1 0
0.000141154 0 -0.304396 1 0
0.000141389 0 -0.304396 1 0
0.000141624 0 -0.304396 1 0
0.000141859 0 -0.304396 1 0
0.000142094 0 -0.304396 1 0
0.000142329 0 -0.304396 1 0
0.000142564 0 -0.304396 1 0
0.000142798 0 -0.304396 1 0
0.000143033 0 -0.304396 1 0
0.000143268 0 -0.304396 1 0
0.000143503 0 -0.304396 1 0
0.000143738 0 -0.304396 1 0
0.000143973 0 -0.304396 1 0
0.000144208 0 -0.304396 1 0
0.000144443 0 -0.304396 1 0
0.000144677 0 -0.304396 1 0
0.000144912 0 -0.304396 1 0
0.000145147 0 -0.304396 1 0
0.000145382 0 -0.304396 1 0
0.000145617 0 -0.304396 1 0
0.000145852 0 -0.304396 1 0
0.000146087 0 -0.304396 1 0
0.000146321 0 -0.304396 1 0
0.000146556 0 -0.304396 1 0
0.000146791 0 -0.304396 1 0
0.000147026 0 -0.304396 1 0
0.000147261 0 -0.304396 1 0
0.000147496 0 -0.304396 1 0
0.000147731 0 -0.304396 1 0
0.000147966 0 -0.304396 1 0
0.0001482 0 -0.304396 1 0
0.000148435 0 -0.304396 1 0
0.00014867 0 -0.304396 1 0
0.000148905 0 -0.304396 1 0
0.00014914 0 -0.304396 1 0
0.000149375 0 -0.304396 1 0
0.00014961 0 -0.304396 1 0
0.000149844 0 -0.304396 1 0
0.000150079 0 -0.304396 1 0
0.000150314 0 -0.304396 1 0
0.000150549 0 -0.304396 1 0
0.000150784 0 -0.304396 1 0
0.000151019 0 -0.304396 1 0
0.000151254 0 -0.304396 1 0
0.000151489 0 -0.304396 1 0
0.000151723 0 -0.304396 1 0
0.000151958 0 -0.304396 1 0
0.000152193 0 -0.304396 1 0
0.000152428 0 -0.304396 1 0
0.000152663 0 -0.304396 1 0
0.000152898 0 -0.304396 1 0
0.000153133 0 -0.304396 1 0
0.000153367 0 -0.304396 1 0
0.000153602 0 -0.304396 1 0
0.000153837 0 -0.304396 1 0
0.000154072 0 -0.304396 1 0
0.000154307 0 -0.304396 1 0
0.000154542 0 -0.304396 1 0
0.000154777 0 -0.304396 1 0
0.000155012 0 -0.304396 1 0
0.000155246 0 -0.304396 1 0
0.000155481 0 -0.304396 1 0
0.000155716 0 -0.304396 1 0
0.000155951 0 -0.304396 1 0
0.000156186 0 -0.304396 1 0
0.000156421 0 -0.304396 1 0
0.000156656 0 -0.304396 1 0
0.00015689 0 -0.304396 1 0
0.000157125 0 -0.304396 1 0
0.00015736 0 -0.304396 1 0
0.000157595 0 -0.304396 1 0
0.00015783 0 -0.304396 1 0
0.000158065 0 -0.304396 1 0
0.0001583 0 -0.304396 1 0
0.000158535 0 -0.304396 1 0
0.000158769 0 -0.304396 1 0
0.000159004 0 -0.304396 1 0
0.000159239 0 -0.304396 1 0
0.000159474 0 -0.304396 1 0
0.000159709 0 -0.304396 1 0
0.000159944 0 -0.304396 1 0
0.000160179 0 -0.304396 1 0
0.000160413 0 -0.304396 1 0
0.000160648 0 -0.304396 1 0
0.000160883 0 -0.304396 1 0
0.000161118 0 -0.304396 1 0
0.000161353 0 -0.304396 1 0
0.000161588 0 -0.304396 1 0
0.000161823 0 -0.304396 1 0
0.000162058 0 -0.304396 1 0
0.000162292 0 -0.304396 1 0
0.000162527 0 -0.304396 1 0
0.000162762 0 -0.304396 1 0
0.000162997 0 -0.304396 1 0
0.000163232 0 -0.304396 1 0
0.000163467 0 -0.304396 1 0
0.000163702 0 -0.304396 1 0
0.000163936 0 -0.304396 1 0
0.000164171 0 -0.304396 1 0
0.000164406 0 -0.304396 1 0
0.000164641 0 -0.304396 1 0
0.000164876 0 -0.304396 1 0
0.000165111 0 -0.304396 1 0
0.000165346 0 -0.304396 1 0
0.00016558 0 -0.304396 1 0
0.000165815 0 -0.304396 1 0
0.00016605 0 -0.304396 1 0
0.000166285 0 -0.304396 1 0
0.00016652 0 -0.304396 1 0
0.000166755 0 -0.304396 1 0
0.00016699 0 -0.304396 1 0
