Noise Level,Time,abs_alpha_bruit,abs_beta_bruit,abs_alpha_corrige,abs_beta_corrige
0.06,3.05591e-07,0.978611,0.0213894,0.191172,0.808828
0.06,3.05948e-07,0.9793,0.0207,0.22467,0.77533
0.06,3.06305e-07,0.975471,0.0245292,0.239047,0.760953
0.06,3.06662e-07,0.976389,0.0236107,0.276477,0.723523
0.06,3.07019e-07,0.960886,0.0391137,0.260268,0.739732
0.06,3.07376e-07,0.953449,0.0465505,0.302408,0.697592
0.06,3.07733e-07,0.937328,0.0626715,0.313183,0.686817
0.06,3.0809e-07,0.906517,0.0934832,0.319742,0.680258
0.06,3.08447e-07,0.878799,0.121201,0.359104,0.640896
0.06,3.08804e-07,0.819722,0.180278,0.351055,0.648945
0.06,3.09161e-07,0.76467,0.23533,0.39233,0.60767
0.06,3.09518e-07,0.673086,0.326914,0.386232,0.613768
0.06,3.09875e-07,0.687924,0.312076,0.529007,0.470993
0.06,3.10232e-07,0.658682,0.341318,0.50154,0.49846
0.06,3.10589e-07,0.629107,0.370893,0.524447,0.475553
0.06,3.10946e-07,0.647245,0.352755,0.593683,0.406317
0.06,3.11303e-07,0.659813,0.340187,0.611856,0.388144
0.06,3.1166e-07,0.65699,0.34301,0.626667,0.373333
0.06,3.12017e-07,0.639253,0.360747,0.640386,0.359614
0.06,3.12374e-07,0.622462,0.377538,0.66462,0.33538
0.06,3.12731e-07,0.64522,0.35478,0.728066,0.271934
0.06,3.13088e-07,0.585397,0.414603,0.680154,0.319846
0.06,3.13445e-07,0.525245,0.474755,0.708117,0.291883
0.06,3.13802e-07,0.580326,0.419674,0.82753,0.17247
0.06,3.14159e-07,0.528237,0.471763,0.761594,0.238406
0.06,3.14516e-07,0.491582,0.508418,0.799393,0.200607
0.06,3.14873e-07,0.533811,0.466189,0.878429,0.121571
0.06,3.1523e-07,0.549885,0.450115,0.880814,0.119186
0.06,3.15587e-07,0.578453,0.421547,0.904307,0.0956929
0.06,3.15944e-07,0.512296,0.487704,0.852534,0.147466
0.06,3.16301e-07,0.527049,0.472951,0.92049,0.0795096
0.06,3.16658e-07,0.430082,0.569918,0.865312,0.134688
0.06,3.17015e-07,0.42897,0.57103,0.927352,0.0726481
0.06,3.17372e-07,0.398835,0.601165,0.922493,0.0775073
0.06,3.17729e-07,0.330621,0.669379,0.911738,0.0882616
0.06,3.18086e-07,0.383484,0.616516,0.975136,0.0248638
0.06,3.18443e-07,0.318078,0.681922,0.917437,0.0825628
0.06,3.188e-07,0.246239,0.753761,0.908714,0.0912857
0.06,3.19157e-07,0.189843,0.810157,0.91719,0.0828104
0.06,3.19514e-07,0.231531,0.768469,0.971831,0.0281687
0.06,3.19871e-07,0.211264,0.788736,0.935757,0.0642428
0.06,3.20228e-07,0.212909,0.787091,0.943268,0.0567325
0.06,3.20585e-07,0.153111,0.846889,0.897248,0.102752
0.06,3.20942e-07,0.130582,0.869418,0.914665,0.0853348
0.06,3.21299e-07,0.151504,0.848496,0.936687,0.0633132
0.06,3.21656e-07,0.154662,0.845338,0.913685,0.0863153
0.06,3.22013e-07,0.122582,0.877418,0.867254,0.132746
0.06,3.2237e-07,0.122342,0.877658,0.880353,0.119647
0.06,3.22727e-07,0.128277,0.871723,0.870876,0.129124
0.06,3.23084e-07,0.121878,0.878122,0.83959,0.16041
0.06,3.23441e-07,0.0893752,0.910625,0.786188,0.213812
0.06,3.23798e-07,0.108707,0.891293,0.837881,0.162119
0.06,3.24155e-07,0.0638659,0.936134,0.734836,0.265164
0.06,3.24512e-07,0.0523357,0.947664,0.761874,0.238126
0.06,3.24869e-07,0.0435974,0.956403,0.738246,0.261754
0.06,3.25226e-07,0.0821558,0.917844,0.796126,0.203874
0.06,3.25583e-07,0.065903,0.934097,0.667403,0.332597
0.06,3.2594e-07,0.0639409,0.936059,0.657669,0.342331
0.06,3.26297e-07,0.118029,0.881971,0.711841,0.288159
0.06,3.26654e-07,0.117055,0.882945,0.581098,0.418902
0.06,3.27011e-07,0.122569,0.877431,0.558508,0.441492
0.06,3.27368e-07,0.136303,0.863697,0.541859,0.458141
0.06,3.27725e-07,0.221317,0.778683,0.612865,0.387135
0.06,3.28082e-07,0.240567,0.759433,0.507114,0.492886
0.06,3.28439e-07,0.307834,0.692166,0.532845,0.467155
0.06,3.28796e-07,0.361346,0.638654,0.482633,0.517367
0.06,3.29153e-07,0.383118,0.616882,0.430046,0.569954
0.06,3.2951e-07,0.401024,0.598976,0.405621,0.594379
0.06,3.29867e-07,0.350222,0.649778,0.30933,0.69067
0.06,3.30224e-07,0.435675,0.564325,0.417538,0.582462
0.06,3.30581e-07,0.425557,0.574443,0.298759,0.701241
0.06,3.30938e-07,0.431026,0.568974,0.284988,0.715012
0.06,3.31295e-07,0.455182,0.544818,0.278524,0.721476
0.06,3.31652e-07,0.421758,0.578242,0.205828,0.794172
0.06,3.32009e-07,0.490594,0.509406,0.270494,0.729506
0.06,3.32366e-07,0.563529,0.436471,0.245269,0.754731
0.06,3.32723e-07,0.621139,0.378861,0.209205,0.790795
0.06,3.3308e-07,0.634209,0.365791,0.157357,0.842643
0.06,3.33437e-07,0.583316,0.416684,0.0984778,0.901522
0.06,3.33794e-07,0.684466,0.315534,0.183981,0.816019
0.06,3.34151e-07,0.753478,0.246522,0.146024,0.853976
0.06,3.34508e-07,0.801982,0.198018,0.124023,0.875977
0.06,3.34865e-07,0.723258,0.276742,0.0366962,0.963304
0.06,3.35222e-07,0.720278,0.279722,0.0690233,0.930977
0.06,3.35579e-07,0.709057,0.290943,0.0590182,0.940982
0.06,3.35936e-07,0.71055,0.28945,0.0579608,0.942039
0.06,3.36293e-07,0.779843,0.220157,0.0942265,0.905773
0.06,3.3665e-07,0.816532,0.183468,0.0760339,0.923966
0.06,3.37007e-07,0.844269,0.155731,0.0741524,0.925848
0.06,3.37364e-07,0.899125,0.100875,0.0998066,0.900193
0.06,3.37721e-07,0.91192,0.0880803,0.0676439,0.932356
0.06,3.38078e-07,0.903087,0.0969125,0.0556011,0.944399
0.06,3.38435e-07,0.918883,0.0811168,0.0840238,0.915976
0.06,3.38792e-07,0.880903,0.119097,0.047234,0.952766
0.06,3.39149e-07,0.878759,0.121241,0.0873121,0.912688
0.06,3.39506e-07,0.896522,0.103478,0.119498,0.880502
0.06,3.39863e-07,0.921572,0.0784277,0.14605,0.85395
0.06,3.4022e-07,0.936474,0.0635261,0.153468,0.846532
0.06,3.40577e-07,0.949874,0.0501256,0.172114,0.827886
0.06,3.40934e-07,0.962836,0.0371636,0.196424,0.803576
0.06,3.41291e-07,0.948279,0.0517207,0.167607,0.832393
0.06,3.41648e-07,0.951737,0.0482627,0.220089,0.779911
0.06,3.42005e-07,0.906716,0.0932841,0.165717,0.834283
0.06,3.42362e-07,0.887139,0.112861,0.231936,0.768064
0.06,3.42719e-07,0.890791,0.109209,0.28235,0.71765
0.06,3.43076e-07,0.823417,0.176583,0.215977,0.784023
0.06,3.43433e-07,0.792343,0.207657,0.290513,0.709487
0.06,3.4379e-07,0.813207,0.186793,0.370438,0.629562
0.06,3.44147e-07,0.773373,0.226627,0.318482,0.681518
0.06,3.44504e-07,0.681336,0.318664,0.289484,0.710516
0.06,3.44861e-07,0.602236,0.397764,0.331161,0.668839
0.06,3.45218e-07,0.626573,0.373427,0.459081,0.540919
0.06,3.45575e-07,0.587444,0.412556,0.419883,0.580117
0.06,3.45932e-07,0.46789,0.53211,0.372814,0.627186
0.06,3.46289e-07,0.388233,0.611767,0.441763,0.558237
0.06,3.46646e-07,0.373206,0.626794,0.533512,0.466488
0.06,3.47003e-07,0.293715,0.706285,0.480114,0.519886
0.06,3.4736e-07,0.257503,0.742497,0.539002,0.460998
0.06,3.47717e-07,0.242798,0.757202,0.588476,0.411524
0.06,3.48074e-07,0.255276,0.744724,0.652296,0.347704
0.06,3.48431e-07,0.269706,0.730294,0.683114,0.316886
0.06,3.48788e-07,0.194892,0.805108,0.613263,0.386737
0.06,3.49145e-07,0.163006,0.836994,0.688325,0.311675
0.06,3.49502e-07,0.160811,0.839189,0.751231,0.248769
0.06,3.49859e-07,0.134951,0.865049,0.746438,0.253562
0.06,3.50216e-07,0.126082,0.873918,0.792082,0.207918
0.06,3.50573e-07,0.0832993,0.916701,0.761862,0.238138
0.06,3.5093e-07,0.0805568,0.919443,0.832608,0.167392
0.06,3.51287e-07,0.0637009,0.936299,0.831215,0.168785
0.06,3.51644e-07,0.0610503,0.93895,0.868809,0.131191
0.06,3.52001e-07,0.0289694,0.971031,0.833137,0.166863
0.06,3.52358e-07,0.024624,0.975376,0.890741,0.109259
0.06,3.52715e-07,0.0290176,0.970982,0.914928,0.0850724
0.06,3.53072e-07,0.0229189,0.977081,0.90406,0.0959401
0.06,3.53429e-07,0.0105747,0.989425,0.896634,0.103366
0.06,3.53786e-07,0.012773,0.987227,0.936969,0.0630311
0.06,3.54143e-07,0.00704837,0.992952,0.915053,0.0849474
0.06,3.545e-07,0.0039716,0.996028,0.915506,0.0844938
0.06,3.54857e-07,0.00101516,0.998985,0.910083,0.0899166
0.06,3.55214e-07,0.000707352,0.999293,0.893504,0.106496
0.06,3.55571e-07,0.000251894,0.999748,0.939287,0.0607129
0.06,3.55928e-07,0.00686489,0.993135,0.865446,0.134554
0.06,3.56285e-07,0.00383113,0.996169,0.940261,0.0597385
0.08,0,1,0,1,0
0.08,3.56999e-10,0.986641,0.0133586,0.991762,0.0082377
0.08,7.13998e-10,0.993542,0.0064585,0.99531,0.00469003
0.08,1.071e-09,0.97494,0.0250601,0.960829,0.0391705
0.08,1.428e-09,0.986615,0.0133853,0.990554,0.00944601
0.08,1.785e-09,0.986588,0.0134125,0.973014,0.0269855
0.08,2.14199e-09,0.981713,0.0182873,0.95992,0.0400801
0.08,2.49899e-09,0.981024,0.0189763,0.958984,0.0410158
0.08,2.85599e-09,0.964818,0.0351819,0.926684,0.0733157
0.08,3.21299e-09,0.98096,0.0190399,0.961616,0.0383837
0.08,3.56999e-09,0.986563,0.0134366,0.936201,0.0637994
0.08,3.92699e-09,0.916581,0.0834191,0.784979,0.215021
0.08,4.28399e-09,0.95369,0.0463102,0.935054,0.0649463
0.08,4.64099e-09,0.938629,0.0613711,0.851299,0.148701
0.08,4.99799e-09,0.913982,0.0860181,0.819323,0.180677
0.08,5.35499e-09,0.842911,0.157089,0.758488,0.241512
0.08,5.71199e-09,0.861463,0.138537,0.83251,0.16749
0.08,6.06899e-09,0.846141,0.153859,0.776745,0.223255
0.08,6.42598e-09,0.86602,0.13398,0.789681,0.210319
0.08,6.78298e-09,0.814103,0.185897,0.672173,0.327827
0.08,7.13998e-09,0.824496,0.175504,0.731347,0.268653
0.08,7.49698e-09,0.824317,0.175683,0.686587,0.313413
0.08,7.85398e-09,0.792992,0.207008,0.609451,0.390549
0.08,8.21098e-09,0.670569,0.329431,0.486275,0.513725
0.08,8.56798e-09,0.676161,0.323839,0.597853,0.402147
0.08,8.92498e-09,0.662807,0.337193,0.55593,0.44407
0.08,9.28198e-09,0.640428,0.359572,0.500899,0.499101
0.08,9.63898e-09,0.734842,0.265158,0.596051,0.403949
0.08,9.99598e-09,0.720135,0.279865,0.458787,0.541213
0.08,1.0353e-08,0.695673,0.304327,0.426413,0.573587
0.08,1.071e-08,0.619368,0.380632,0.351138,0.648862
0.08,1.1067e-08,0.606373,0.393627,0.374355,0.625645
0.08,1.1424e-08,0.627041,0.372959,0.367941,0.632059
0.08,1.1781e-08,0.622364,0.377636,0.3129,0.6871
0.08,1.2138e-08,0.619339,0.380661,0.283225,0.716775
0.08,1.2495e-08,0.602108,0.397892,0.251162,0.748838
0.08,1.2852e-08,0.593181,0.406819,0.236245,0.763755
0.08,1.3209e-08,0.64803,0.35197,0.26749,0.73251
0.08,1.3566e-08,0.645073,0.354927,0.186649,0.813351
0.08,1.3923e-08,0.782905,0.217095,0.303906,0.696094
0.08,1.428e-08,0.833555,0.166445,0.209318,0.790682
0.08,1.4637e-08,0.849983,0.150017,0.157859,0.842141
0.08,1.4994e-08,0.838762,0.161238,0.119507,0.880493
0.08,1.5351e-08,0.82554,0.17446,0.100457,0.899543
0.08,1.5708e-08,0.86442,0.13558,0.126576,0.873424
0.08,1.6065e-08,0.758575,0.241425,0.021357,0.978643
0.08,1.6422e-08,0.675498,0.324502,0.0265956,0.973404
0.08,1.6779e-08,0.724429,0.275571,0.0770644,0.922936
0.08,1.7136e-08,0.631033,0.368967,0.0111873,0.988813
0.08,1.7493e-08,0.571093,0.428907,0.0173644,0.982636
0.08,1.785e-08,0.581117,0.418883,0.026169,0.973831
0.08,1.8207e-08,0.635652,0.364348,0.0380389,0.961961
0.08,1.8564e-08,0.511978,0.488022,0.000825431,0.999175
0.08,1.8921e-08,0.477273,0.522727,0.0210251,0.978975
0.08,1.9278e-08,0.518123,0.481877,0.0528929,0.947107
0.08,1.9635e-08,0.50095,0.49905,0.0371978,0.962802
0.08,1.9992e-08,0.500792,0.499208,0.0592958,0.940704
0.08,2.0349e-08,0.416428,0.583572,0.0400613,0.959939
0.08,2.0706e-08,0.396053,0.603947,0.0855367,0.914463
0.08,2.1063e-08,0.382174,0.617826,0.10559,0.89441
0.08,2.14199e-08,0.311235,0.688765,0.0833708,0.916629
0.08,2.17769e-08,0.380218,0.619782,0.2108,0.7892
0.08,2.21339e-08,0.453643,0.546357,0.235827,0.764173
0.08,2.24909e-08,0.482135,0.517865,0.218668,0.781332
0.08,2.28479e-08,0.485354,0.514646,0.214266,0.785734
0.08,2.32049e-08,0.467807,0.532193,0.220299,0.779701
0.08,2.35619e-08,0.40637,0.59363,0.201378,0.798622
0.08,2.39189e-08,0.365415,0.634585,0.239976,0.760024
0.08,2.42759e-08,0.41256,0.58744,0.338243,0.661757
0.08,2.46329e-08,0.4317,0.5683,0.351137,0.648863
0.08,2.49899e-08,0.331585,0.668415,0.262954,0.737046
0.08,2.53469e-08,0.317693,0.682307,0.379041,0.620959
0.08,2.57039e-08,0.317598,0.682402,0.423693,0.576307
0.08,2.60609e-08,0.315631,0.684369,0.454769,0.545231
0.08,2.64179e-08,0.346289,0.653711,0.511043,0.488957
0.08,2.67749e-08,0.444045,0.555955,0.611968,0.388032
0.08,2.71319e-08,0.409049,0.590951,0.505824,0.494176
0.08,2.74889e-08,0.464935,0.535065,0.624899,0.375101
0.08,2.78459e-08,0.429178,0.570822,0.572131,0.427869
0.08,2.82029e-08,0.451637,0.548363,0.652105,0.347895
0.08,2.85599e-08,0.540035,0.459965,0.744731,0.255269
0.08,2.89169e-08,0.562623,0.437377,0.719264,0.280736
0.08,2.92739e-08,0.438888,0.561112,0.618574,0.381426
0.08,2.96309e-08,0.466969,0.533031,0.77746,0.22254
0.08,2.99879e-08,0.399892,0.600108,0.723772,0.276228
0.08,3.03449e-08,0.500235,0.499765,0.87238,0.12762
0.08,3.07019e-08,0.536142,0.463858,0.844311,0.155689
0.08,3.10589e-08,0.516881,0.483119,0.824033,0.175967
0.08,3.14159e-08,0.630814,0.369186,0.92527,0.0747295
0.08,3.17729e-08,0.6392,0.3608,0.878469,0.121531
0.08,3.21299e-08,0.561562,0.438438,0.838211,0.161789
0.08,3.24869e-08,0.611912,0.388088,0.934011,0.0659887
0.08,3.28439e-08,0.613728,0.386272,0.923227,0.0767726
0.08,3.32009e-08,0.618867,0.381133,0.94341,0.0565902
0.08,3.35579e-08,0.639545,0.360455,0.961126,0.0388742
0.08,3.39149e-08,0.555626,0.444374,0.925726,0.0742738
0.08,3.42719e-08,0.466881,0.533119,0.940156,0.0598441
0.08,3.46289e-08,0.531071,0.468929,0.994492,0.00550798
0.08,3.49859e-08,0.502519,0.497481,0.9806,0.0193995
0.08,3.53429e-08,0.49227,0.50773,0.987153,0.0128466
0.08,3.56999e-08,0.542111,0.457889,0.997863,0.0021366
0.08,3.60569e-08,0.584033,0.415967,0.99588,0.00411961
0.08,3.64139e-08,0.586754,0.413246,0.984158,0.0158416
0.08,3.67709e-08,0.663371,0.336629,0.993963,0.00603737
0.08,3.71279e-08,0.611924,0.388076,0.948424,0.0515758
0.08,3.74849e-08,0.690591,0.309409,0.983738,0.0162617
0.08,3.78419e-08,0.651573,0.348427,0.924576,0.0754235
0.08,3.81989e-08,0.642236,0.357764,0.928732,0.0712679
0.08,3.85559e-08,0.658281,0.341719,0.926162,0.0738379
0.08,3.89129e-08,0.765655,0.234345,0.958499,0.0415007
0.08,3.92699e-08,0.81843,0.18157,0.921941,0.0780593
0.08,3.96269e-08,0.920387,0.0796125,0.946191,0.0538095
0.08,3.99839e-08,0.919445,0.0805545,0.836439,0.163561
0.08,4.03409e-08,0.955183,0.0448165,0.873021,0.126979
0.08,4.06979e-08,0.908793,0.0912071,0.726438,0.273562
0.08,4.10549e-08,0.899517,0.100483,0.767683,0.232317
0.08,4.14119e-08,0.878023,0.121977,0.723398,0.276602
0.08,4.17689e-08,0.842972,0.157028,0.692714,0.307286
0.08,4.21259e-08,0.869643,0.130357,0.745836,0.254164
0.08,4.24829e-08,0.82862,0.17138,0.646622,0.353378
0.08,4.28399e-08,0.838407,0.161593,0.67157,0.32843
0.08,4.31969e-08,0.827377,0.172623,0.617943,0.382057
0.08,4.35539e-08,0.803176,0.196824,0.559135,0.440865
0.08,4.39109e-08,0.807278,0.192722,0.56607,0.43393
0.08,4.42679e-08,0.799718,0.200282,0.536907,0.463093
0.08,4.46249e-08,0.866637,0.133363,0.601759,0.398241
0.08,4.49819e-08,0.824403,0.175597,0.409592,0.590408
0.08,4.53389e-08,0.817508,0.182492,0.440908,0.559092
0.08,4.56959e-08,0.873889,0.126111,0.498357,0.501643
0.08,4.60529e-08,0.876219,0.123781,0.396644,0.603356
0.08,4.64099e-08,0.850091,0.149909,0.330942,0.669058
0.08,4.67669e-08,0.779056,0.220944,0.257846,0.742154
0.08,4.71239e-08,0.747415,0.252585,0.276379,0.723621
0.08,4.74809e-08,0.718337,0.281663,0.252206,0.747794
0.08,4.78379e-08,0.69293,0.30707,0.233165,0.766835
0.08,4.81949e-08,0.659111,0.340889,0.205046,0.794954
0.08,4.85519e-08,0.569677,0.430323,0.143025,0.856975
0.08,4.89089e-08,0.608097,0.391903,0.214644,0.785356
0.08,4.92659e-08,0.631801,0.368199,0.186229,0.813771
0.08,4.96229e-08,0.617288,0.382712,0.135191,0.864809
0.08,4.99799e-08,0.570255,0.429745,0.0933802,0.90662
0.08,5.03369e-08,0.462395,0.537605,0.0531303,0.94687
0.08,5.06939e-08,0.40552,0.59448,0.0561776,0.943822
0.08,5.10509e-08,0.259482,0.740518,0.0155901,0.98441
0.08,5.14079e-08,0.23629,0.76371,0.0494218,0.950578
0.08,5.17649e-08,0.224027,0.775973,0.0395529,0.960447
0.08,5.21219e-08,0.209949,0.790051,0.0277511,0.972249
0.08,5.24789e-08,0.191379,0.808621,0.0191997,0.9808
0.08,5.28359e-08,0.240023,0.759977,0.0366188,0.963381
0.08,5.31929e-08,0.324719,0.675281,0.0409177,0.959082
0.08,5.35499e-08,0.353528,0.646472,0.0131076,0.986892
0.08,5.39069e-08,0.382512,0.617488,0.0134219,0.986578
0.08,5.42639e-08,0.308273,0.691727,0.000909802,0.99909
0.08,5.46209e-08,0.312306,0.687694,0.0201954,0.979805
0.08,5.49779e-08,0.362424,0.637576,0.049963,0.950037
0.08,5.53349e-08,0.31457,0.68543,0.0239545,0.976046
0.08,5.56919e-08,0.327258,0.672742,0.0585647,0.941435
0.08,5.60489e-08,0.29959,0.70041,0.0546851,0.945315
0.08,5.64059e-08,0.388274,0.611726,0.149661,0.850339
0.08,5.67629e-08,0.352395,0.647605,0.0845906,0.915409
0.08,5.71199e-08,0.391603,0.608397,0.151917,0.848083
0.08,5.74769e-08,0.289389,0.710611,0.073585,0.926415
0.08,5.78339e-08,0.238673,0.761327,0.124158,0.875842
0.08,5.81909e-08,0.236876,0.763124,0.1842,0.8158
0.08,5.85479e-08,0.209714,0.790286,0.188656,0.811344
0.08,5.89049e-08,0.164911,0.835089,0.1882,0.8118
0.08,5.92619e-08,0.16713,0.83287,0.271187,0.728813
0.08,5.96189e-08,0.219811,0.780189,0.361159,0.638841
0.08,5.99759e-08,0.157298,0.842702,0.255061,0.744939
0.08,6.03329e-08,0.0885949,0.911405,0.258783,0.741217
0.08,6.06899e-08,0.0866948,0.913305,0.382568,0.617432
0.08,6.10469e-08,0.0570352,0.942965,0.354293,0.645707
0.08,6.14039e-08,0.102148,0.897852,0.528626,0.471374
0.08,6.17609e-08,0.0515717,0.948428,0.380257,0.619743
0.08,6.21179e-08,0.0498066,0.950193,0.49997,0.50003
0.08,6.24749e-08,0.0162094,0.983791,0.437815,0.562185
0.08,6.28319e-08,0.0226789,0.977321,0.588876,0.411124
0.08,6.31889e-08,0.00473847,0.995262,0.508882,0.491118
0.08,6.35459e-08,0.000949739,0.99905,0.584197,0.415803
0.08,6.39029e-08,0.0016031,0.998397,0.651994,0.348006
0.08,6.42598e-08,0.00156705,0.998433,0.637812,0.362188
0.08,6.46168e-08,0.00177868,0.998221,0.660806,0.339194
0.08,6.49738e-08,0.000154309,0.999846,0.633082,0.366918
0.08,6.53308e-08,0.00233953,0.99766,0.762346,0.237654
0.08,6.56878e-08,0.0221675,0.977833,0.822398,0.177602
0.08,6.60448e-08,0.0198472,0.980153,0.756326,0.243674
0.08,6.64018e-08,0.0157387,0.984261,0.776685,0.223315
0.08,6.67588e-08,0.013827,0.986173,0.807637,0.192363
0.08,6.71158e-08,0.0705254,0.929475,0.932049,0.0679509
0.08,6.74728e-08,0.140435,0.859565,0.93074,0.0692603
0.08,6.78298e-08,0.130462,0.869538,0.871843,0.128157
0.08,6.81868e-08,0.200981,0.799019,0.950427,0.0495728
0.08,6.85438e-08,0.292983,0.707017,0.967197,0.0328026
0.08,6.89008e-08,0.282797,0.717203,0.93037,0.0696298
0.08,6.92578e-08,0.305582,0.694418,0.959213,0.0407869
0.08,6.96148e-08,0.301397,0.698603,0.958684,0.0413161
0.08,6.99718e-08,0.349175,0.650825,0.985835,0.0141652
0.08,7.03288e-08,0.326369,0.673631,0.975308,0.0246918
0.08,7.06858e-08,0.4569,0.5431,0.999414,0.00058637
0.08,7.10428e-08,0.449208,0.550792,0.961716,0.0382843
0.08,7.13998e-08,0.496071,0.503929,0.97069,0.0293102
0.08,7.17568e-08,0.479859,0.520141,0.93074,0.0692599
0.08,7.21138e-08,0.484179,0.515821,0.929503,0.0704973
0.08,7.24708e-08,0.489817,0.510183,0.915301,0.084699
0.08,7.28278e-08,0.534316,0.465684,0.923654,0.0763462
0.08,7.31848e-08,0.668063,0.331937,0.953001,0.046999
0.08,7.35418e-08,0.707457,0.292543,0.895511,0.104489
0.08,7.38988e-08,0.798399,0.201601,0.919351,0.0806487
0.08,7.42558e-08,0.761505,0.238495,0.786666,0.213334
0.08,7.46128e-08,0.763789,0.236211,0.813634,0.186366
0.08,7.49698e-08,0.874835,0.125165,0.884088,0.115912
0.08,7.53268e-08,0.787045,0.212955,0.64909,0.35091
0.08,7.56838e-08,0.712918,0.287082,0.656705,0.343295
0.08,7.60408e-08,0.657485,0.342515,0.655248,0.344752
0.08,7.63978e-08,0.582111,0.417889,0.607283,0.392717
0.08,7.67548e-08,0.478398,0.521602,0.551298,0.448702
0.08,7.71118e-08,0.570141,0.429859,0.70887,0.29113
0.08,7.74688e-08,0.551558,0.448442,0.569339,0.430661
0.08,7.78258e-08,0.467313,0.532687,0.476579,0.523421
0.08,7.81828e-08,0.492747,0.507253,0.548854,0.451146
0.08,7.85398e-08,0.445758,0.554242,0.448645,0.551355
0.08,7.88968e-08,0.43105,0.56895,0.4527,0.5473
0.08,7.92538e-08,0.335658,0.664342,0.342036,0.657964
0.08,7.96108e-08,0.257955,0.742045,0.329771,0.670229
0.08,7.99678e-08,0.181913,0.818087,0.293586,0.706414
0.08,8.03248e-08,0.20019,0.79981,0.370798,0.629202
0.08,8.06818e-08,0.261815,0.738185,0.38557,0.61443
0.08,8.10388e-08,0.182141,0.817859,0.20044,0.79956
0.08,8.13958e-08,0.232005,0.767995,0.293253,0.706747
0.08,8.17528e-08,0.297353,0.702647,0.280888,0.719112
0.08,8.21098e-08,0.327936,0.672064,0.228583,0.771417
0.08,8.24668e-08,0.307233,0.692767,0.175002,0.824998
0.08,8.28238e-08,0.333028,0.666972,0.186801,0.813199
0.08,8.31808e-08,0.300139,0.699861,0.118218,0.881782
0.08,8.35378e-08,0.351436,0.648564,0.164891,0.835109
0.08,8.38948e-08,0.275488,0.724512,0.0587841,0.941216
0.08,8.42518e-08,0.1665,0.8335,0.0272824,0.972718
0.08,8.46088e-08,0.133983,0.866017,0.0502112,0.949789
0.08,8.49658e-08,0.192102,0.807898,0.0974778,0.902522
0.08,8.53228e-08,0.22976,0.77024,0.0594323,0.940568
0.08,8.56798e-08,0.134755,0.865245,0.00267851,0.997321
0.08,8.60368e-08,0.101856,0.898144,0.00960388,0.990396
0.08,8.63938e-08,0.122539,0.877461,0.0226796,0.97732
0.08,8.67508e-08,0.138704,0.861296,0.0136447,0.986355
0.08,8.71078e-08,0.15094,0.84906,0.00951238,0.990488
0.08,8.74648e-08,0.173157,0.826843,0.00562755,0.994372
0.08,8.78218e-08,0.0768567,0.923143,0.017288,0.982712
0.08,8.81788e-08,0.0978276,0.902172,0.110612,0.889388
0.08,8.85358e-08,0.108387,0.891613,0.115036,0.884964
0.08,8.88928e-08,0.163954,0.836046,0.18213,0.81787
0.08,8.92498e-08,0.244533,0.755467,0.217834,0.782166
0.08,8.96068e-08,0.206775,0.793225,0.125895,0.874105
0.08,8.99638e-08,0.213669,0.786331,0.183779,0.816221
0.08,9.03208e-08,0.249101,0.750899,0.240865,0.759135
0.08,9.06778e-08,0.247295,0.752705,0.226852,0.773148
0.08,9.10348e-08,0.232973,0.767027,0.242417,0.757583
0.08,9.13918e-08,0.193082,0.806918,0.233481,0.766519
0.08,9.17488e-08,0.200399,0.799601,0.295293,0.704707
0.08,9.21058e-08,0.176278,0.823722,0.269868,0.730132
0.08,9.24628e-08,0.217926,0.782074,0.377178,0.622822
0.08,9.28198e-08,0.187282,0.812718,0.319952,0.680048
0.08,9.31768e-08,0.216096,0.783904,0.419996,0.580004
0.08,9.35338e-08,0.192049,0.807951,0.372276,0.627724
0.08,9.38908e-08,0.230943,0.769057,0.462411,0.537589
0.08,9.42478e-08,0.22141,0.77859,0.418029,0.581971
0.08,9.46048e-08,0.410051,0.589949,0.660601,0.339399
0.08,9.49618e-08,0.379429,0.620571,0.455187,0.544813
0.08,9.53188e-08,0.424643,0.575357,0.561053,0.438947
0.08,9.56758e-08,0.469818,0.530182,0.587405,0.412595
0.08,9.60328e-08,0.497071,0.502929,0.598393,0.401607
0.08,9.63898e-08,0.486682,0.513318,0.585732,0.414268
0.08,9.67468e-08,0.495003,0.504997,0.633664,0.366336
0.08,9.71038e-08,0.445011,0.554989,0.606964,0.393036
0.08,9.74608e-08,0.329149,0.670851,0.566836,0.433164
0.08,9.78178e-08,0.317573,0.682427,0.697855,0.302145
0.08,9.81748e-08,0.411043,0.588957,0.818361,0.181639
0.08,9.85318e-08,0.414437,0.585563,0.765983,0.234017
0.08,9.88888e-08,0.463762,0.536238,0.826946,0.173054
0.08,9.92458e-08,0.462538,0.537462,0.81136,0.18864
0.08,9.96028e-08,0.493936,0.506064,0.855655,0.144345
0.08,9.99598e-08,0.502932,0.497068,0.86071,0.13929
0.08,1.00317e-07,0.510892,0.489108,0.876414,0.123586
0.08,1.00674e-07,0.676854,0.323146,0.968619,0.031381
0.08,1.01031e-07,0.777207,0.222793,0.951471,0.0485291
0.08,1.01388e-07,0.823594,0.176406,0.928741,0.0712589
0.08,1.01745e-07,0.780762,0.219238,0.873124,0.126876
0.08,1.02102e-07,0.763744,0.236256,0.899131,0.100869
