Noise Level,Time,abs_alpha_bruit,abs_beta_bruit,abs_alpha_corrige,abs_beta_corrige
0.04,3.10589e-08,0.982585,0.0174151,0.895893,0.104107
0.04,3.14159e-08,0.9867,0.0132999,0.888582,0.111418
0.04,3.17729e-08,0.985517,0.0144835,0.897043,0.102957
0.04,3.21299e-08,0.983174,0.0168258,0.911396,0.088604
0.04,3.24869e-08,0.96562,0.0343803,0.906767,0.0932334
0.04,3.28439e-08,0.955724,0.0442762,0.93705,0.0629498
0.04,3.32009e-08,0.927927,0.0720731,0.936834,0.0631663
0.04,3.35579e-08,0.90904,0.09096,0.960734,0.0392661
0.04,3.39149e-08,0.911823,0.0881775,0.982061,0.0179392
0.04,3.42719e-08,0.929497,0.0705029,0.99312,0.00688006
0.04,3.46289e-08,0.920263,0.0797375,0.986473,0.0135268
0.04,3.49859e-08,0.905998,0.0940017,0.986331,0.0136688
0.04,3.53429e-08,0.893932,0.106068,0.988117,0.0118828
0.04,3.56999e-08,0.904231,0.0957687,0.993051,0.00694878
0.04,3.60569e-08,0.920429,0.0795715,0.992898,0.00710197
0.04,3.64139e-08,0.886824,0.113176,0.962662,0.0373375
0.04,3.67709e-08,0.840865,0.159135,0.948175,0.0518253
0.04,3.71279e-08,0.84885,0.15115,0.968861,0.0311391
0.04,3.74849e-08,0.865351,0.134649,0.963079,0.0369206
0.04,3.78419e-08,0.852321,0.147679,0.932131,0.067869
0.04,3.81989e-08,0.876222,0.123778,0.945912,0.0540882
0.04,3.85559e-08,0.859792,0.140208,0.896272,0.103728
0.04,3.89129e-08,0.838089,0.161911,0.877121,0.122879
0.04,3.92699e-08,0.861954,0.138046,0.897664,0.102336
0.04,3.96269e-08,0.804016,0.195984,0.797664,0.202336
0.04,3.99839e-08,0.790792,0.209208,0.822348,0.177652
0.04,4.03409e-08,0.777534,0.222466,0.801478,0.198522
0.04,4.06979e-08,0.822817,0.177183,0.832337,0.167663
0.04,4.10549e-08,0.826776,0.173224,0.768777,0.231223
0.04,4.14119e-08,0.805989,0.194011,0.712173,0.287827
0.04,4.17689e-08,0.751385,0.248615,0.648781,0.351219
0.04,4.21259e-08,0.712155,0.287845,0.639422,0.360578
0.04,4.24829e-08,0.61988,0.38012,0.556369,0.443631
0.04,4.28399e-08,0.605769,0.394231,0.608046,0.391954
0.04,4.31969e-08,0.586463,0.413537,0.573064,0.426936
0.04,4.35539e-08,0.540419,0.459581,0.515565,0.484435
0.04,4.39109e-08,0.532406,0.467594,0.522585,0.477415
0.04,4.42679e-08,0.51012,0.48988,0.47685,0.52315
0.04,4.46249e-08,0.448098,0.551902,0.405662,0.594338
0.04,4.49819e-08,0.405571,0.594429,0.393492,0.606508
0.04,4.53389e-08,0.438305,0.561695,0.438621,0.561379
0.04,4.56959e-08,0.417865,0.582135,0.354932,0.645068
0.04,4.60529e-08,0.434613,0.565387,0.359988,0.640012
0.04,4.64099e-08,0.4268,0.5732,0.309096,0.690904
0.04,4.67669e-08,0.447627,0.552373,0.309622,0.690378
0.04,4.71239e-08,0.459809,0.540191,0.272132,0.727868
0.04,4.74809e-08,0.430469,0.569531,0.209099,0.790901
0.04,4.78379e-08,0.39838,0.60162,0.18165,0.81835
0.04,4.81949e-08,0.359172,0.640828,0.150922,0.849078
0.04,4.85519e-08,0.346147,0.653853,0.147093,0.852907
0.04,4.89089e-08,0.370666,0.629334,0.149933,0.850067
0.04,4.92659e-08,0.298534,0.701466,0.0678431,0.932157
0.04,4.96229e-08,0.278257,0.721743,0.0785422,0.921458
0.04,4.99799e-08,0.251973,0.748027,0.0596664,0.940334
0.04,5.03369e-08,0.286891,0.713109,0.0814932,0.918507
0.04,5.06939e-08,0.285668,0.714332,0.0472798,0.95272
0.04,5.10509e-08,0.276876,0.723124,0.0313327,0.968667
0.04,5.14079e-08,0.261447,0.738553,0.018641,0.981359
0.04,5.17649e-08,0.229249,0.770751,0.00890533,0.991095
0.04,5.21219e-08,0.236844,0.763156,0.018246,0.981754
0.04,5.24789e-08,0.252521,0.747479,0.0173223,0.982678
0.04,5.28359e-08,0.27832,0.72168,0.0170489,0.982951
0.04,5.31929e-08,0.2582,0.7418,0.00707669,0.992923
0.04,5.35499e-08,0.259402,0.740598,0.0150387,0.984961
0.04,5.39069e-08,0.218006,0.781994,0.00715315,0.992847
0.04,5.42639e-08,0.20111,0.79889,0.0167716,0.983228
0.04,5.46209e-08,0.16838,0.83162,0.0187204,0.98128
0.04,5.49779e-08,0.170745,0.829255,0.0450433,0.954957
0.04,5.53349e-08,0.14335,0.85665,0.0404044,0.959596
0.04,5.56919e-08,0.134229,0.865771,0.0625323,0.937468
0.04,5.60489e-08,0.162587,0.837413,0.104783,0.895217
0.04,5.64059e-08,0.144219,0.855781,0.0850614,0.914939
0.04,5.67629e-08,0.143902,0.856098,0.118439,0.881561
0.04,5.71199e-08,0.15471,0.84529,0.143971,0.856029
0.04,5.74769e-08,0.154188,0.845812,0.149838,0.850162
0.04,5.78339e-08,0.15313,0.84687,0.169075,0.830925
0.04,5.81909e-08,0.17715,0.82285,0.220132,0.779868
0.04,5.85479e-08,0.20207,0.79793,0.241349,0.758651
0.04,5.89049e-08,0.210916,0.789084,0.245605,0.754395
0.04,5.92619e-08,0.264444,0.735556,0.31936,0.68064
0.04,5.96189e-08,0.288205,0.711795,0.314555,0.685445
0.04,5.99759e-08,0.280535,0.719465,0.30729,0.69271
0.04,6.03329e-08,0.313018,0.686982,0.38748,0.61252
0.04,6.06899e-08,0.330236,0.669764,0.402638,0.597362
0.04,6.10469e-08,0.307614,0.692386,0.390345,0.609655
0.04,6.14039e-08,0.313504,0.686496,0.446158,0.553842
0.04,6.17609e-08,0.362171,0.637829,0.520911,0.479089
0.04,6.21179e-08,0.40948,0.59052,0.545425,0.454575
0.04,6.24749e-08,0.433709,0.566291,0.551875,0.448125
0.04,6.28319e-08,0.462727,0.537273,0.586728,0.413272
0.04,6.31889e-08,0.520165,0.479835,0.641094,0.358906
0.04,6.35459e-08,0.54338,0.45662,0.636893,0.363107
0.04,6.39029e-08,0.595458,0.404542,0.692976,0.307024
0.04,6.42598e-08,0.672969,0.327031,0.744952,0.255048
0.04,6.46168e-08,0.695014,0.304986,0.719465,0.280535
0.04,6.49738e-08,0.751097,0.248903,0.779188,0.220812
0.04,6.53308e-08,0.763052,0.236948,0.764946,0.235054
0.04,6.56878e-08,0.776483,0.223517,0.793368,0.206632
0.04,6.60448e-08,0.789383,0.210617,0.81842,0.18158
0.04,6.64018e-08,0.8323,0.1677,0.871629,0.128371
0.04,6.67588e-08,0.812559,0.187441,0.840057,0.159943
0.04,6.71158e-08,0.827127,0.172873,0.892443,0.107557
0.04,6.74728e-08,0.852315,0.147685,0.920626,0.0793736
0.04,6.78298e-08,0.825976,0.174024,0.89914,0.10086
0.04,6.81868e-08,0.849677,0.150323,0.950945,0.0490546
0.04,6.85438e-08,0.83122,0.16878,0.937905,0.062095
0.04,6.89008e-08,0.870002,0.129998,0.979389,0.0206109
0.04,6.92578e-08,0.832489,0.167511,0.950761,0.0492394
0.04,6.96148e-08,0.840501,0.159499,0.982901,0.0170988
0.04,6.99718e-08,0.844527,0.155473,0.989899,0.0101014
0.04,7.03288e-08,0.856591,0.143409,0.995757,0.00424261
0.04,7.06858e-08,0.86003,0.13997,0.996024,0.00397613
0.04,7.10428e-08,0.862729,0.137271,0.995808,0.00419235
0.04,7.13998e-08,0.862954,0.137046,0.99415,0.00584984
0.04,7.17568e-08,0.809265,0.190735,0.972452,0.0275477
0.04,7.21138e-08,0.825005,0.174995,0.990654,0.00934555
0.04,7.24708e-08,0.743885,0.256115,0.942293,0.057707
0.04,7.28278e-08,0.698884,0.301116,0.952699,0.0473014
0.04,7.31848e-08,0.676799,0.323201,0.952578,0.0474223
0.04,7.35418e-08,0.661765,0.338235,0.943152,0.056848
0.04,7.38988e-08,0.640415,0.359585,0.926187,0.0738134
0.04,7.42558e-08,0.610421,0.389579,0.905432,0.0945683
0.04,7.46128e-08,0.573591,0.426409,0.883062,0.116938
0.04,7.49698e-08,0.532707,0.467293,0.859812,0.140188
0.04,7.53268e-08,0.50667,0.49333,0.848165,0.151835
0.04,7.56838e-08,0.420864,0.579136,0.776407,0.223593
0.04,7.60408e-08,0.43172,0.56828,0.830056,0.169944
0.04,7.63978e-08,0.392053,0.607947,0.763721,0.236279
0.04,7.67548e-08,0.36945,0.63055,0.752525,0.247475
0.04,7.71118e-08,0.291677,0.708323,0.673395,0.326605
0.04,7.74688e-08,0.272679,0.727321,0.701306,0.298694
0.04,7.78258e-08,0.23037,0.76963,0.647967,0.352033
0.04,7.81828e-08,0.20755,0.79245,0.63936,0.36064
0.04,7.85398e-08,0.155957,0.844043,0.571128,0.428872
0.04,7.88968e-08,0.139539,0.860461,0.585289,0.414711
0.04,7.92538e-08,0.138989,0.861011,0.574963,0.425037
0.04,7.96108e-08,0.117919,0.882081,0.513949,0.486051
0.04,7.99678e-08,0.125029,0.874971,0.524083,0.475917
0.04,8.03248e-08,0.137106,0.862894,0.501186,0.498814
0.04,8.06818e-08,0.108106,0.891894,0.407764,0.592236
0.04,8.10388e-08,0.0877548,0.912245,0.386305,0.613695
0.04,8.13958e-08,0.0660691,0.933931,0.351602,0.648398
0.04,8.17528e-08,0.0552481,0.944752,0.34059,0.65941
0.04,8.21098e-08,0.0423192,0.957681,0.306223,0.693777
0.04,8.24668e-08,0.0271816,0.972818,0.262389,0.737611
0.04,8.28238e-08,0.0281129,0.971887,0.268817,0.731183
0.04,8.31808e-08,0.0210338,0.978966,0.219569,0.780431
0.04,8.35378e-08,0.0180801,0.98192,0.204076,0.795924
0.04,8.38948e-08,0.0104914,0.989509,0.161367,0.838633
0.04,8.42518e-08,0.00932317,0.990677,0.158021,0.841979
0.04,8.46088e-08,0.0188306,0.981169,0.161125,0.838875
0.04,8.49658e-08,0.0188659,0.981134,0.105822,0.894178
0.04,8.53228e-08,0.0340784,0.965922,0.115342,0.884658
0.04,8.56798e-08,0.0383918,0.961608,0.0725413,0.927459
0.04,8.60368e-08,0.0391672,0.960833,0.0508083,0.949192
0.04,8.63938e-08,0.0474597,0.95254,0.0448726,0.955127
0.04,8.67508e-08,0.0385549,0.961445,0.0200957,0.979904
0.04,8.71078e-08,0.0454778,0.954522,0.0218455,0.978154
0.04,8.74648e-08,0.0706354,0.929365,0.0228028,0.977197
0.04,8.78218e-08,0.0690455,0.930955,0.00514923,0.994851
0.04,8.81788e-08,0.0933537,0.906646,0.00745278,0.992547
0.04,8.85358e-08,0.0960695,0.90393,0.00089259,0.999107
0.04,8.88928e-08,0.104987,0.895013,0.00171527,0.998285
0.04,8.92498e-08,0.148332,0.851668,0.0138158,0.986184
0.04,8.96068e-08,0.198442,0.801558,0.019445,0.980555
0.04,8.99638e-08,0.227303,0.772697,0.0175856,0.982414
0.04,9.03208e-08,0.256405,0.743595,0.0266874,0.973313
0.04,9.06778e-08,0.287158,0.712842,0.0370702,0.96293
0.04,9.10348e-08,0.324389,0.675611,0.0495488,0.950451
0.04,9.13918e-08,0.32441,0.67559,0.0455684,0.954432
0.04,9.17488e-08,0.372061,0.627939,0.0854821,0.914518
0.04,9.21058e-08,0.379186,0.620814,0.0783157,0.921684
0.04,9.24628e-08,0.396879,0.603121,0.102144,0.897856
0.04,9.28198e-08,0.370266,0.629734,0.093156,0.906844
0.04,9.31768e-08,0.420933,0.579067,0.166653,0.833347
0.04,9.35338e-08,0.407435,0.592565,0.141971,0.858029
0.04,9.38908e-08,0.472723,0.527277,0.227307,0.772693
0.04,9.42478e-08,0.499609,0.500391,0.221127,0.778873
0.04,9.46048e-08,0.582897,0.417103,0.297474,0.702526
0.04,9.49618e-08,0.629454,0.370546,0.293267,0.706733
0.04,9.53188e-08,0.666805,0.333195,0.315072,0.684928
0.04,9.56758e-08,0.718608,0.281392,0.359963,0.640037
0.04,9.60328e-08,0.761627,0.238373,0.383163,0.616837
0.04,9.63898e-08,0.793968,0.206032,0.406482,0.593518
0.04,9.67468e-08,0.808565,0.191435,0.420336,0.579664
0.04,9.71038e-08,0.832314,0.167686,0.462291,0.537709
0.04,9.74608e-08,0.834732,0.165268,0.466532,0.533468
0.04,9.78178e-08,0.83974,0.16026,0.498909,0.501091
0.04,9.81748e-08,0.838754,0.161246,0.525729,0.474271
0.04,9.85318e-08,0.871954,0.128046,0.607162,0.392838
0.04,9.88888e-08,0.917451,0.0825494,0.667563,0.332437
0.04,9.92458e-08,0.967356,0.0326435,0.730975,0.269025
0.04,9.96028e-08,0.977247,0.022753,0.686273,0.313727
0.04,9.99598e-08,0.987109,0.0128914,0.7234,0.2766
0.04,1.00317e-07,0.984943,0.0150569,0.715677,0.284323
0.04,1.00674e-07,0.976415,0.0235849,0.730236,0.269764
0.04,1.01031e-07,0.964914,0.0350864,0.753836,0.246164
0.04,1.01388e-07,0.969381,0.030619,0.818338,0.181662
0.04,1.01745e-07,0.975279,0.0247206,0.847973,0.152027
0.04,1.02102e-07,0.967288,0.0327123,0.846109,0.153891
0.04,1.02459e-07,0.938318,0.0616815,0.837497,0.162503
0.04,1.02816e-07,0.936231,0.0637693,0.902377,0.0976228
0.04,1.03173e-07,0.930707,0.0692934,0.917306,0.0826943
0.04,1.0353e-07,0.911278,0.0887215,0.918886,0.0811141
0.04,1.03887e-07,0.898136,0.101864,0.939537,0.0604629
0.04,1.04244e-07,0.879772,0.120228,0.948779,0.0512206
0.04,1.04601e-07,0.851095,0.148905,0.955841,0.0441585
0.04,1.04958e-07,0.837635,0.162365,0.974003,0.0259968
0.04,1.05315e-07,0.843823,0.156177,0.986672,0.0133281
0.04,1.05672e-07,0.818773,0.181227,0.981904,0.0180962
0.04,1.06029e-07,0.794282,0.205718,0.987535,0.012465
0.04,1.06386e-07,0.721184,0.278816,0.977826,0.0221735
0.04,1.06743e-07,0.683389,0.316611,0.990837,0.00916335
0.04,1.071e-07,0.686218,0.313782,0.995755,0.00424501
0.04,1.07457e-07,0.602712,0.397288,0.969387,0.0306128
0.04,1.07814e-07,0.603577,0.396423,0.988869,0.0111314
0.04,1.08171e-07,0.572927,0.427073,0.973463,0.0265372
0.04,1.08528e-07,0.47043,0.52957,0.932642,0.0673584
0.04,1.08885e-07,0.454486,0.545514,0.960082,0.0399179
0.04,1.09242e-07,0.431282,0.568718,0.944517,0.0554825
0.04,1.09599e-07,0.422663,0.577337,0.937469,0.0625307
0.04,1.09956e-07,0.388463,0.611537,0.909967,0.0900333
0.04,1.10313e-07,0.344677,0.655323,0.886442,0.113558
0.04,1.1067e-07,0.319106,0.680894,0.876767,0.123233
0.04,1.11027e-07,0.285388,0.714612,0.849212,0.150788
0.04,1.11384e-07,0.273215,0.726785,0.84521,0.15479
0.04,1.11741e-07,0.249577,0.750423,0.812397,0.187603
0.04,1.12098e-07,0.207174,0.792826,0.767388,0.232612
0.04,1.12455e-07,0.243941,0.756059,0.820262,0.179738
0.04,1.12812e-07,0.223791,0.776209,0.740213,0.259787
0.04,1.13169e-07,0.214714,0.785286,0.723304,0.276696
0.04,1.13526e-07,0.216707,0.783293,0.70729,0.29271
0.04,1.13883e-07,0.17895,0.82105,0.632263,0.367737
0.04,1.1424e-07,0.155936,0.844064,0.619562,0.380438
0.04,1.14597e-07,0.166642,0.833358,0.633129,0.366871
0.04,1.14954e-07,0.120531,0.879469,0.521967,0.478033
0.04,1.15311e-07,0.153118,0.846882,0.603084,0.396916
0.04,1.15668e-07,0.152386,0.847614,0.524542,0.475458
0.04,1.16025e-07,0.11259,0.88741,0.438527,0.561473
0.04,1.16382e-07,0.0955395,0.90446,0.440223,0.559777
0.04,1.16739e-07,0.0552043,0.944796,0.364197,0.635803
0.04,1.17096e-07,0.0467856,0.953214,0.395332,0.604668
0.04,1.17453e-07,0.0140783,0.985922,0.290634,0.709366
0.04,1.1781e-07,0.00474538,0.995255,0.305995,0.694005
0.04,1.18167e-07,0.00123191,0.998768,0.291861,0.708139
0.04,1.18524e-07,1.41992e-05,0.999986,0.248401,0.751599
0.04,1.18881e-07,0.000372659,0.999627,0.199873,0.800127
0.04,1.19238e-07,8.77541e-05,0.999912,0.213513,0.786487
0.04,1.19595e-07,0.000226545,0.999773,0.173035,0.826965
0.04,1.19952e-07,0.00190315,0.998097,0.169034,0.830966
0.04,1.20309e-07,0.0107608,0.989239,0.170076,0.829924
0.04,1.20666e-07,0.0142561,0.985744,0.117574,0.882426
0.04,1.21023e-07,0.0320455,0.967954,0.126547,0.873453
0.04,1.2138e-07,0.0351625,0.964837,0.0792163,0.920784
0.04,1.21737e-07,0.0409132,0.959087,0.0681022,0.931898
0.04,1.22094e-07,0.0687924,0.931208,0.0770817,0.922918
0.04,1.22451e-07,0.0785054,0.921495,0.0452204,0.95478
0.04,1.22808e-07,0.107927,0.892073,0.0504352,0.949565
0.04,1.23165e-07,0.117223,0.882777,0.0287676,0.971232
0.04,1.23522e-07,0.126347,0.873653,0.0217165,0.978283
0.04,1.23879e-07,0.177562,0.822438,0.0348043,0.965196
0.04,1.24236e-07,0.198204,0.801796,0.0178253,0.982175
0.04,1.24593e-07,0.209513,0.790487,0.0120416,0.987958
0.04,1.2495e-07,0.241688,0.758312,0.0158777,0.984122
0.04,1.25307e-07,0.293942,0.706058,0.0234589,0.976541
0.04,1.25664e-07,0.290397,0.709603,0.0112813,0.988719
0.04,1.26021e-07,0.307159,0.692841,0.0204732,0.979527
0.04,1.26378e-07,0.345541,0.654459,0.0353537,0.964646
0.04,1.26735e-07,0.33169,0.66831,0.0247013,0.975299
0.04,1.27092e-07,0.41255,0.58745,0.0780996,0.9219
0.04,1.27449e-07,0.47918,0.52082,0.0851321,0.914868
0.04,1.27806e-07,0.475969,0.524031,0.062933,0.937067
0.04,1.28163e-07,0.504859,0.495141,0.0953005,0.9047
0.04,1.2852e-07,0.53817,0.46183,0.115638,0.884362
0.04,1.28877e-07,0.59288,0.40712,0.150018,0.849982
0.04,1.29234e-07,0.654726,0.345274,0.178124,0.821876
0.04,1.29591e-07,0.717332,0.282668,0.202907,0.797093
0.04,1.29948e-07,0.726196,0.273804,0.181044,0.818956
0.04,1.30305e-07,0.727917,0.272083,0.199865,0.800135
0.04,1.30662e-07,0.75754,0.24246,0.252993,0.747007
0.04,1.31019e-07,0.778984,0.221016,0.27362,0.72638
0.04,1.31376e-07,0.787153,0.212847,0.288768,0.711232
0.04,1.31733e-07,0.788811,0.211189,0.312131,0.687869
0.04,1.3209e-07,0.821635,0.178365,0.375587,0.624413
0.04,1.32447e-07,0.865084,0.134916,0.418673,0.581327
0.04,1.32804e-07,0.873333,0.126667,0.404644,0.595356
0.04,1.33161e-07,0.888535,0.111465,0.446874,0.553126
0.04,1.33518e-07,0.911704,0.0882955,0.4942,0.5058
0.04,1.33875e-07,0.936779,0.0632212,0.532878,0.467122
0.04,1.34232e-07,0.934715,0.0652848,0.514329,0.485671
0.04,1.34589e-07,0.923873,0.0761267,0.531826,0.468174
0.04,1.34946e-07,0.920993,0.0790074,0.580733,0.419267
0.04,1.35303e-07,0.90769,0.0923096,0.593042,0.406958
0.04,1.3566e-07,0.926775,0.0732251,0.683338,0.316662
0.04,1.36017e-07,0.937556,0.0624441,0.698355,0.301645
0.04,1.36374e-07,0.94815,0.0518497,0.727613,0.272387
0.04,1.36731e-07,0.938947,0.0610526,0.722981,0.277019
0.04,1.37088e-07,0.944871,0.055129,0.787448,0.212552
0.04,1.37445e-07,0.949507,0.0504928,0.812671,0.187329
0.04,1.37802e-07,0.951878,0.048122,0.829037,0.170963
0.04,1.38159e-07,0.948935,0.0510654,0.843135,0.156865
0.04,1.38516e-07,0.96305,0.0369501,0.892797,0.107203
0.04,1.38873e-07,0.970033,0.0299673,0.903234,0.0967657
0.04,1.3923e-07,0.944981,0.0550191,0.870627,0.129373
0.04,1.39587e-07,0.890434,0.109566,0.86723,0.13277
0.04,1.39944e-07,0.833427,0.166573,0.899681,0.100319
0.04,1.40301e-07,0.829691,0.170309,0.954332,0.0456679
0.04,1.40658e-07,0.824208,0.175792,0.963914,0.0360864
0.04,1.41015e-07,0.786871,0.213129,0.956278,0.0437221
0.04,1.41372e-07,0.795061,0.204939,0.981553,0.0184469
0.04,1.41729e-07,0.792645,0.207355,0.983041,0.0169594
0.04,1.42086e-07,0.77449,0.22551,0.981489,0.0185113
0.04,1.42443e-07,0.747159,0.252841,0.981582,0.0184175
0.04,1.428e-07,0.759178,0.240822,0.993008,0.00699168
0.04,1.43157e-07,0.698617,0.301383,0.970017,0.0299825
0.04,1.43514e-07,0.690959,0.309041,0.98237,0.0176302
0.04,1.43871e-07,0.661096,0.338904,0.967846,0.0321536
0.04,1.44228e-07,0.639716,0.360284,0.963037,0.0369633
0.04,1.44585e-07,0.643335,0.356665,0.96429,0.0357099
0.04,1.44942e-07,0.639637,0.360363,0.951253,0.0487473
0.04,1.45299e-07,0.59854,0.40146,0.919681,0.0803191
0.04,1.45656e-07,0.584875,0.415125,0.919979,0.0800211
0.04,1.46013e-07,0.575975,0.424025,0.907677,0.0923226
0.04,1.4637e-07,0.528562,0.471438,0.865671,0.134329
0.04,1.46727e-07,0.517043,0.482957,0.868611,0.131389
0.04,1.47084e-07,0.44659,0.55341,0.801484,0.198516
0.04,1.47441e-07,0.470627,0.529373,0.849892,0.150108
0.04,1.47798e-07,0.4091,0.5909,0.75875,0.24125
0.04,1.48155e-07,0.415603,0.584397,0.785885,0.214115
0.04,1.48512e-07,0.432658,0.567342,0.770313,0.229687
0.04,1.48869e-07,0.415739,0.584261,0.712819,0.287181
0.04,1.49226e-07,0.423094,0.576906,0.705232,0.294768
0.04,1.49583e-07,0.447939,0.552061,0.697786,0.302214
0.04,1.4994e-07,0.437138,0.562862,0.634659,0.365341
0.04,1.50297e-07,0.395509,0.604491,0.57372,0.42628
0.04,1.50654e-07,0.380085,0.619915,0.563335,0.436665
0.04,1.51011e-07,0.324629,0.675371,0.485994,0.514006
0.04,1.51368e-07,0.333484,0.666516,0.524614,0.475386
0.04,1.51725e-07,0.315196,0.684804,0.462084,0.537916
0.04,1.52082e-07,0.285318,0.714682,0.410723,0.589277
0.04,1.52439e-07,0.25129,0.74871,0.375289,0.624711
0.04,1.52796e-07,0.261134,0.738866,0.400891,0.599109
0.04,1.53153e-07,0.242587,0.757413,0.345337,0.654663
0.04,1.5351e-07,0.268069,0.731931,0.362332,0.637668
0.04,1.53867e-07,0.281976,0.718024,0.325298,0.674702
0.04,1.54224e-07,0.313952,0.686048,0.310339,0.689661
0.04,1.54581e-07,0.301364,0.698636,0.240892,0.759108
0.04,1.54938e-07,0.313396,0.686604,0.244955,0.755045
0.04,1.55295e-07,0.335564,0.664436,0.232416,0.767584
0.04,1.55652e-07,0.333635,0.666365,0.19115,0.80885
0.04,1.56009e-07,0.293826,0.706174,0.144273,0.855727
0.04,1.56366e-07,0.244766,0.755234,0.120833,0.879167
0.04,1.56723e-07,0.278976,0.721024,0.163227,0.836773
0.04,1.5708e-07,0.2736,0.7264,0.108906,0.891094
0.04,1.57437e-07,0.30799,0.69201,0.114836,0.885164
0.04,1.57794e-07,0.293818,0.706182,0.0685155,0.931484
0.04,1.58151e-07,0.276906,0.723094,0.055224,0.944776
0.04,1.58508e-07,0.316857,0.683143,0.0763358,0.923664
0.04,1.58865e-07,0.284208,0.715792,0.0325182,0.967482
0.04,1.59222e-07,0.237758,0.762242,0.0214844,0.978516
0.04,1.59579e-07,0.233065,0.766935,0.0319037,0.968096
0.04,1.59936e-07,0.219976,0.780024,0.0257394,0.974261
0.04,1.60293e-07,0.176557,0.823443,0.01362,0.98638
0.04,1.6065e-07,0.170974,0.829026,0.0253349,0.974665
0.04,1.61007e-07,0.14082,0.85918,0.0169758,0.983024
0.04,1.61364e-07,0.120747,0.879253,0.0236939,0.976306
0.04,1.61721e-07,0.0901099,0.90989,0.0212195,0.978781
0.04,1.62078e-07,0.119335,0.880665,0.0672812,0.932719
0.04,1.62435e-07,0.1284,0.8716,0.059718,0.940282
0.04,1.62792e-07,0.162709,0.837291,0.0868505,0.913149
0.04,1.63149e-07,0.176923,0.823077,0.084398,0.915602
0.04,1.63506e-07,0.164227,0.835773,0.0789631,0.921037
0.04,1.63863e-07,0.156021,0.843979,0.0968036,0.903196
0.04,1.6422e-07,0.197383,0.802617,0.157451,0.842549
0.04,1.64577e-07,0.179758,0.820242,0.121931,0.878069
0.04,1.64934e-07,0.187115,0.812885,0.160015,0.839985
0.04,1.65291e-07,0.226271,0.773729,0.210917,0.789083
0.04,1.65648e-07,0.228873,0.771127,0.196976,0.803024
0.04,1.66005e-07,0.226912,0.773088,0.215951,0.784049
0.04,1.66362e-07,0.297048,0.702952,0.314453,0.685547
0.04,1.66719e-07,0.358481,0.641519,0.32857,0.67143
0.04,1.67076e-07,0.402185,0.597815,0.337242,0.662758
0.04,1.67433e-07,0.387684,0.612316,0.309829,0.690171
0.04,1.6779e-07,0.449317,0.550683,0.412715,0.587285
0.04,1.68147e-07,0.45862,0.54138,0.387535,0.612465
0.04,1.68504e-07,0.507187,0.492813,0.457618,0.542382
0.04,1.68861e-07,0.526572,0.473428,0.456731,0.543269
0.04,1.69218e-07,0.518374,0.481626,0.459239,0.540761
0.04,1.69575e-07,0.543366,0.456634,0.523243,0.476757
0.04,1.69932e-07,0.564159,0.435841,0.550589,0.449411
0.04,1.70289e-07,0.613057,0.386943,0.608851,0.391149
0.04,1.70646e-07,0.678639,0.321361,0.656622,0.343378
0.04,1.71003e-07,0.741939,0.258061,0.687438,0.312562
0.04,1.7136e-07,0.796158,0.203842,0.711788,0.288212
0.04,1.71717e-07,0.806724,0.193276,0.693677,0.306323
0.04,1.72074e-07,0.836347,0.163653,0.74537,0.25463
0.04,1.72431e-07,0.870167,0.129833,0.782033,0.217967
0.04,1.72788e-07,0.882938,0.117062,0.783476,0.216524
0.04,1.73145e-07,0.885828,0.114172,0.794995,0.205005
0.04,1.73502e-07,0.913617,0.0863831,0.848442,0.151558
0.04,1.73859e-07,0.918435,0.0815653,0.844902,0.155098
0.04,1.74216e-07,0.940527,0.0594729,0.891803,0.108197
0.04,1.74573e-07,0.925029,0.074971,0.860888,0.139112
0.04,1.7493e-07,0.926009,0.0739911,0.903469,0.0965311
0.04,1.75287e-07,0.911159,0.0888415,0.903143,0.0968569
0.04,1.75644e-07,0.910793,0.0892074,0.930502,0.0694975
0.04,1.76001e-07,0.911705,0.0882947,0.943385,0.0566152
0.04,1.76358e-07,0.891525,0.108475,0.937316,0.0626836
0.04,1.76715e-07,0.907195,0.0928052,0.970571,0.0294289
0.04,1.77072e-07,0.891558,0.108442,0.959279,0.0407215
0.04,1.77429e-07,0.916053,0.0839471,0.986378,0.013622
0.04,1.77786e-07,0.92397,0.0760296,0.983036,0.0169636
0.04,1.78143e-07,0.927713,0.0722871,0.982053,0.0179469
0.04,1.785e-07,0.949442,0.0505575,0.990062,0.00993848
0.04,1.78857e-07,0.963518,0.0364824,0.986259,0.0137413
0.04,1.79214e-07,0.969847,0.0301532,0.979134,0.0208656
0.04,1.79571e-07,0.980435,0.0195655,0.979621,0.0203791
0.04,1.79928e-07,0.980479,0.0195215,0.96179,0.0382102
0.04,1.80285e-07,0.975498,0.0245018,0.946138,0.0538616
0.04,1.80642e-07,0.964044,0.035956,0.922679,0.0773207
0.04,1.80999e-07,0.948247,0.0517533,0.901519,0.0984808
0.04,1.81356e-07,0.936738,0.0632615,0.892635,0.107365
0.04,1.81713e-07,0.943896,0.0561043,0.90209,0.0979099
0.04,1.8207e-07,0.94123,0.0587696,0.876331,0.123669
0.04,1.82427e-07,0.909184,0.0908163,0.81583,0.18417
0.04,1.82784e-07,0.904797,0.0952029,0.831902,0.168098
0.04,1.83141e-07,0.871633,0.128367,0.772728,0.227272
