Noise Level,Repetition,Time,abs_alpha_bruit,abs_beta_bruit,abs_alpha_corrige,abs_beta_corrige
0.03,7,1.42443e-07,0.783325,0.216675,0.991782,0.00821756
0.03,7,1.428e-07,0.755324,0.244676,0.98551,0.0144905
0.03,7,1.43157e-07,0.766692,0.233308,0.989045,0.0109548
0.03,7,1.43514e-07,0.746072,0.253928,0.970367,0.0296333
0.03,7,1.43871e-07,0.718848,0.281152,0.956075,0.043925
0.03,7,1.44228e-07,0.680235,0.319765,0.937169,0.0628306
0.03,7,1.44585e-07,0.658355,0.341645,0.930795,0.0692047
0.03,7,1.44942e-07,0.590372,0.409628,0.886011,0.113989
0.03,7,1.45299e-07,0.571227,0.428773,0.898362,0.101638
0.03,7,1.45656e-07,0.533621,0.466379,0.865825,0.134175
0.03,7,1.46013e-07,0.542904,0.457096,0.876268,0.123732
0.03,7,1.4637e-07,0.53727,0.46273,0.844445,0.155555
0.03,7,1.46727e-07,0.473709,0.526291,0.774473,0.225527
0.03,7,1.47084e-07,0.453918,0.546082,0.784843,0.215157
0.03,7,1.47441e-07,0.421075,0.578925,0.747194,0.252806
0.03,7,1.47798e-07,0.406564,0.593436,0.736082,0.263918
0.03,7,1.48155e-07,0.37136,0.62864,0.688885,0.311115
0.03,7,1.48512e-07,0.33418,0.66582,0.656137,0.343863
0.03,7,1.48869e-07,0.310733,0.689267,0.63915,0.36085
0.03,7,1.49226e-07,0.283855,0.716145,0.604715,0.395285
0.03,7,1.49583e-07,0.237118,0.762882,0.550417,0.449583
0.03,7,1.4994e-07,0.214762,0.785238,0.545571,0.454429
0.03,7,1.50297e-07,0.159519,0.840481,0.470343,0.529657
0.03,7,1.50654e-07,0.125939,0.874061,0.46262,0.53738
0.03,7,1.51011e-07,0.117261,0.882739,0.46598,0.53402
0.03,7,1.51368e-07,0.105987,0.894013,0.430136,0.569864
0.03,7,1.51725e-07,0.106351,0.893649,0.417017,0.582983
0.03,7,1.52082e-07,0.0856847,0.914315,0.351511,0.648489
0.03,7,1.52439e-07,0.07923,0.92077,0.343002,0.656998
0.03,7,1.52796e-07,0.0749766,0.925023,0.31569,0.68431
0.03,7,1.53153e-07,0.0500448,0.949955,0.249076,0.750924
0.03,7,1.5351e-07,0.035289,0.964711,0.234327,0.765673
0.03,7,1.53867e-07,0.0399591,0.960041,0.249502,0.750498
0.03,7,1.54224e-07,0.0365065,0.963493,0.202768,0.797232
0.03,7,1.54581e-07,0.0375548,0.962445,0.185297,0.814703
0.03,7,1.54938e-07,0.0391999,0.9608,0.161838,0.838162
0.03,7,1.55295e-07,0.0192992,0.980701,0.0957356,0.904264
0.03,7,1.55652e-07,0.0173762,0.982624,0.107014,0.892986
0.03,7,1.56009e-07,0.0154854,0.984515,0.0844041,0.915596
0.03,7,1.56366e-07,0.0135457,0.986454,0.0650514,0.934949
0.03,7,1.56723e-07,0.0241829,0.975817,0.0678915,0.932108
0.03,7,1.5708e-07,0.0257254,0.974275,0.0368144,0.963186
0.03,7,1.57437e-07,0.0458914,0.954109,0.0420041,0.957996
0.03,7,1.57794e-07,0.0494196,0.95058,0.0152957,0.984704
0.03,7,1.58151e-07,0.0574889,0.942511,0.0100025,0.989998
0.03,7,1.58508e-07,0.0747324,0.925268,0.00729478,0.992705
0.03,7,1.58865e-07,0.086066,0.913934,0.00158353,0.998416
0.03,7,1.59222e-07,0.100643,0.899357,0.000196406,0.999804
0.03,7,1.59579e-07,0.125418,0.874582,0.000568358,0.999432
0.03,7,1.59936e-07,0.174976,0.825024,0.00587264,0.994127
0.03,7,1.60293e-07,0.228118,0.771882,0.0101328,0.989867
0.03,7,1.6065e-07,0.247475,0.752525,0.00744331,0.992557
0.03,7,1.61007e-07,0.257348,0.742652,0.0110465,0.988954
0.03,7,1.61364e-07,0.27433,0.72567,0.0204179,0.979582
0.03,7,1.61721e-07,0.321441,0.678559,0.0415819,0.958418
0.03,7,1.62078e-07,0.350128,0.649872,0.0455589,0.954441
0.03,7,1.62435e-07,0.380072,0.619928,0.0598129,0.940187
0.03,7,1.62792e-07,0.382019,0.617981,0.0604968,0.939503
0.03,7,1.63149e-07,0.374408,0.625592,0.0706569,0.929343
0.03,7,1.63506e-07,0.424063,0.575937,0.122784,0.877216
0.03,7,1.63863e-07,0.45761,0.54239,0.132537,0.867463
0.03,7,1.6422e-07,0.537101,0.462899,0.188651,0.811349
0.03,7,1.64577e-07,0.573489,0.426511,0.17955,0.82045
0.03,7,1.64934e-07,0.597529,0.402471,0.195111,0.804889
0.03,7,1.65291e-07,0.622173,0.377827,0.221072,0.778928
0.03,7,1.65648e-07,0.625721,0.374279,0.228927,0.771073
0.03,7,1.66005e-07,0.658373,0.341627,0.282464,0.717536
0.03,7,1.66362e-07,0.658152,0.341848,0.279845,0.720155
0.03,7,1.66719e-07,0.679947,0.320053,0.330259,0.669741
0.03,7,1.67076e-07,0.658491,0.341509,0.316649,0.683351
0.03,7,1.67433e-07,0.676,0.324,0.386024,0.613976
0.03,7,1.6779e-07,0.69473,0.30527,0.417772,0.582228
0.03,7,1.68147e-07,0.702104,0.297896,0.437196,0.562804
0.03,7,1.68504e-07,0.74734,0.25266,0.510817,0.489183
0.03,7,1.68861e-07,0.763674,0.236326,0.510275,0.489725
0.03,7,1.69218e-07,0.819888,0.180112,0.591255,0.408745
0.03,7,1.69575e-07,0.849949,0.150051,0.592565,0.407435
0.03,7,1.69932e-07,0.884865,0.115135,0.634288,0.365712
0.03,7,1.70289e-07,0.879896,0.120104,0.607109,0.392891
0.03,7,1.70646e-07,0.889576,0.110424,0.659167,0.340833
0.03,7,1.71003e-07,0.924575,0.075425,0.730303,0.269697
0.03,7,1.7136e-07,0.950109,0.0498915,0.751125,0.248875
0.03,7,1.71717e-07,0.972153,0.0278469,0.781686,0.218314
0.03,7,1.72074e-07,0.987957,0.0120426,0.807966,0.192034
0.03,7,1.72431e-07,0.990866,0.00913379,0.798825,0.201175
0.03,7,1.72788e-07,0.99078,0.00921951,0.812694,0.187306
0.03,7,1.73145e-07,0.993651,0.00634855,0.852198,0.147802
0.03,7,1.73502e-07,0.995578,0.0044225,0.875084,0.124916
0.03,7,1.73859e-07,0.995631,0.00436926,0.894437,0.105563
0.03,7,1.74216e-07,0.999938,6.24623e-05,0.947583,0.0524168
0.03,7,1.74573e-07,0.998587,0.00141259,0.930605,0.0693954
0.03,7,1.7493e-07,0.99726,0.00274,0.954269,0.0457306
0.03,7,1.75287e-07,0.995714,0.00428612,0.967073,0.0329272
0.03,7,1.75644e-07,0.989031,0.0109694,0.968193,0.0318068
0.03,7,1.76001e-07,0.987169,0.0128305,0.985772,0.0142275
0.03,7,1.76358e-07,0.981099,0.0189007,0.98964,0.0103598
0.03,7,1.76715e-07,0.97178,0.0282199,0.994058,0.0059424
0.03,7,1.77072e-07,0.976527,0.0234728,0.999989,1.12664e-05
0.03,7,1.77429e-07,0.981559,0.0184409,0.99899,0.00101028
0.03,7,1.77786e-07,0.978845,0.021155,0.991717,0.00828336
0.03,7,1.78143e-07,0.967426,0.0325737,0.978401,0.0215992
0.03,7,1.785e-07,0.970208,0.0297923,0.98215,0.0178496
0.03,7,1.78857e-07,0.95002,0.0499805,0.950224,0.0497758
0.03,7,1.79214e-07,0.925885,0.0741146,0.936516,0.0634838
0.03,7,1.79571e-07,0.92236,0.0776404,0.942354,0.0576458
0.03,7,1.79928e-07,0.910782,0.0892176,0.919228,0.0807723
0.03,7,1.80285e-07,0.892115,0.107885,0.894975,0.105025
0.03,7,1.80642e-07,0.885941,0.114059,0.888798,0.111202
0.03,7,1.80999e-07,0.858025,0.141975,0.845843,0.154157
0.03,7,1.81356e-07,0.851376,0.148624,0.846336,0.153664
0.03,7,1.81713e-07,0.854463,0.145537,0.834368,0.165632
0.03,7,1.8207e-07,0.80569,0.19431,0.751425,0.248575
0.03,7,1.82427e-07,0.791108,0.208892,0.763733,0.236267
0.03,7,1.82784e-07,0.739519,0.260481,0.698014,0.301986
0.03,7,1.83141e-07,0.732791,0.267209,0.718676,0.281324
0.03,7,1.83498e-07,0.716479,0.283521,0.681847,0.318153
0.03,7,1.83855e-07,0.623943,0.376057,0.574468,0.425532
0.03,7,1.84212e-07,0.611073,0.388927,0.628083,0.371917
0.03,7,1.84569e-07,0.527318,0.472682,0.526782,0.473218
0.03,7,1.84926e-07,0.500153,0.499847,0.553424,0.446576
0.03,7,1.85283e-07,0.449611,0.550389,0.4988,0.5012
0.03,7,1.8564e-07,0.449146,0.550854,0.517358,0.482642
0.03,7,1.85997e-07,0.367915,0.632085,0.404113,0.595887
0.03,7,1.86354e-07,0.315338,0.684662,0.399965,0.600035
0.03,7,1.86711e-07,0.268544,0.731456,0.372253,0.627747
0.03,7,1.87068e-07,0.233855,0.766145,0.353216,0.646784
0.03,7,1.87425e-07,0.21162,0.78838,0.337029,0.662971
0.03,7,1.87782e-07,0.163057,0.836943,0.275765,0.724235
0.03,7,1.88139e-07,0.137431,0.862569,0.270951,0.729049
0.03,7,1.88496e-07,0.121395,0.878605,0.253374,0.746626
0.03,7,1.88853e-07,0.0922162,0.907784,0.207058,0.792942
0.03,7,1.8921e-07,0.0868186,0.913181,0.212164,0.787836
0.03,7,1.89567e-07,0.0561609,0.943839,0.14876,0.85124
0.03,7,1.89924e-07,0.0457282,0.954272,0.151781,0.848219
0.03,7,1.90281e-07,0.0326537,0.967346,0.122389,0.877611
0.03,7,1.90638e-07,0.0255991,0.974401,0.108539,0.891461
0.03,7,1.90995e-07,0.0227916,0.977208,0.0945002,0.9055
0.03,7,1.91352e-07,0.0241136,0.975886,0.0821104,0.91789
0.03,7,1.91709e-07,0.0258044,0.974196,0.0652484,0.934752
0.03,7,1.92066e-07,0.02479,0.97521,0.0436922,0.956308
0.03,7,1.92423e-07,0.0225007,0.977499,0.0291772,0.970823
0.03,7,1.9278e-07,0.0232361,0.976764,0.0202187,0.979781
0.03,7,1.93137e-07,0.0260884,0.973912,0.0127037,0.987296
0.03,7,1.93494e-07,0.0378203,0.96218,0.00937596,0.990624
0.03,7,1.93851e-07,0.027823,0.972177,4.49404e-05,0.999955
0.03,7,1.94208e-07,0.0401291,0.959871,0.00425371,0.995746
0.03,7,1.94565e-07,0.0538966,0.946103,0.00567336,0.994327
0.03,7,1.94922e-07,0.0549468,0.945053,0.0046012,0.995399
0.03,7,1.95279e-07,0.0719872,0.928013,0.0160125,0.983987
0.03,7,1.95636e-07,0.0865148,0.913485,0.02168,0.97832
0.03,7,1.95993e-07,0.0768165,0.923183,0.0178481,0.982152
0.03,7,1.9635e-07,0.0684788,0.931521,0.0272477,0.972752
0.03,7,1.96707e-07,0.110718,0.889282,0.0795105,0.920489
0.03,7,1.97064e-07,0.120155,0.879845,0.0640208,0.935979
0.03,7,1.97421e-07,0.141671,0.858329,0.0895068,0.910493
0.03,7,1.97778e-07,0.137201,0.862799,0.0856226,0.914377
0.03,7,1.98135e-07,0.179111,0.820889,0.145948,0.854052
0.03,7,1.98492e-07,0.187018,0.812982,0.134901,0.865099
0.03,7,1.98849e-07,0.217,0.783,0.176881,0.823119
0.03,7,1.99206e-07,0.241095,0.758905,0.193584,0.806416
0.03,7,1.99563e-07,0.248406,0.751594,0.20236,0.79764
0.03,7,1.9992e-07,0.247276,0.752724,0.219144,0.780856
0.03,7,2.00277e-07,0.222193,0.777807,0.221294,0.778706
0.03,7,2.00634e-07,0.245369,0.754631,0.29881,0.70119
0.03,7,2.00991e-07,0.250374,0.749626,0.307617,0.692383
0.03,7,2.01348e-07,0.278763,0.721237,0.362168,0.637832
0.03,7,2.01705e-07,0.308371,0.691629,0.393061,0.606939
0.03,7,2.02062e-07,0.345484,0.654516,0.430895,0.569105
0.03,7,2.02419e-07,0.363865,0.636135,0.441298,0.558702
0.03,7,2.02776e-07,0.39806,0.60194,0.488235,0.511765
0.03,7,2.03133e-07,0.448008,0.551992,0.534888,0.465112
0.03,7,2.0349e-07,0.49309,0.50691,0.560432,0.439568
0.03,7,2.03847e-07,0.527421,0.472579,0.580663,0.419337
0.03,7,2.04204e-07,0.584456,0.415544,0.633878,0.366122
0.03,7,2.04561e-07,0.597369,0.402631,0.622213,0.377787
0.03,7,2.04918e-07,0.594073,0.405927,0.637934,0.362066
0.03,7,2.05275e-07,0.60348,0.39652,0.679554,0.320446
0.03,7,2.05632e-07,0.636444,0.363556,0.730507,0.269493
0.03,7,2.05989e-07,0.630985,0.369015,0.723851,0.276149
0.03,7,2.06346e-07,0.647932,0.352068,0.774461,0.225539
0.03,7,2.06703e-07,0.671219,0.328781,0.806488,0.193512
0.03,7,2.0706e-07,0.692867,0.307133,0.83254,0.16746
0.03,7,2.07417e-07,0.708989,0.291011,0.852266,0.147734
0.03,7,2.07774e-07,0.71896,0.28104,0.867684,0.132316
0.03,7,2.08131e-07,0.739956,0.260044,0.8945,0.1055
0.03,7,2.08488e-07,0.763975,0.236025,0.915776,0.084224
0.03,7,2.08845e-07,0.77532,0.22468,0.923318,0.0766823
0.03,7,2.09202e-07,0.800674,0.199326,0.945795,0.0542045
0.03,7,2.09559e-07,0.797103,0.202897,0.943316,0.0566842
0.03,7,2.09916e-07,0.828899,0.171101,0.973297,0.0267031
0.03,7,2.10273e-07,0.857476,0.142524,0.982023,0.0179773
0.03,7,2.1063e-07,0.864436,0.135564,0.981857,0.0181431
0.03,7,2.10987e-07,0.854111,0.145889,0.982445,0.0175554
0.03,7,2.11344e-07,0.890669,0.109331,0.998687,0.00131306
0.03,7,2.11701e-07,0.903738,0.0962623,0.996757,0.00324305
0.03,7,2.12058e-07,0.912939,0.0870615,0.995886,0.00411371
0.03,7,2.12415e-07,0.946046,0.053954,0.998629,0.00137147
0.03,7,2.12772e-07,0.956488,0.0435123,0.988712,0.0112879
0.03,7,2.13129e-07,0.95709,0.0429098,0.975346,0.0246542
0.03,7,2.13486e-07,0.94819,0.0518096,0.958117,0.0418834
0.03,7,2.13842e-07,0.946551,0.0534492,0.954605,0.0453947
0.03,7,2.14199e-07,0.94454,0.0554604,0.946316,0.0536841
0.03,7,2.14556e-07,0.939799,0.0602009,0.927172,0.0728275
0.03,7,2.14913e-07,0.937247,0.0627532,0.915559,0.0844407
0.03,7,2.1527e-07,0.931149,0.0688507,0.894118,0.105882
0.03,7,2.15627e-07,0.934416,0.0655838,0.887332,0.112668
0.03,7,2.15984e-07,0.940688,0.0593118,0.872048,0.127952
0.03,7,2.16341e-07,0.904871,0.0951286,0.790827,0.209173
0.03,7,2.16698e-07,0.878023,0.121977,0.791734,0.208266
0.03,7,2.17055e-07,0.860374,0.139626,0.77904,0.22096
0.03,7,2.17412e-07,0.871476,0.128524,0.78971,0.21029
0.03,7,2.17769e-07,0.862465,0.137535,0.736338,0.263662
0.03,7,2.18126e-07,0.849242,0.150758,0.705552,0.294448
0.03,7,2.18483e-07,0.818666,0.181334,0.653284,0.346716
0.03,7,2.1884e-07,0.809977,0.190023,0.654696,0.345304
0.03,7,2.19197e-07,0.792679,0.207321,0.614976,0.385024
0.03,7,2.19554e-07,0.757306,0.242694,0.564432,0.435568
0.03,7,2.19911e-07,0.70336,0.29664,0.514094,0.485906
0.03,7,2.20268e-07,0.673958,0.326042,0.511321,0.488679
0.03,7,2.20625e-07,0.633055,0.366945,0.468803,0.531197
0.03,7,2.20982e-07,0.631208,0.368792,0.478556,0.521444
0.03,7,2.21339e-07,0.611285,0.388715,0.430615,0.569385
0.03,7,2.21696e-07,0.595722,0.404278,0.401307,0.598693
0.03,7,2.22053e-07,0.572561,0.427439,0.362084,0.637916
0.03,7,2.2241e-07,0.569526,0.430474,0.350788,0.649212
0.03,7,2.22767e-07,0.58076,0.41924,0.335653,0.664347
0.03,7,2.23124e-07,0.559086,0.440914,0.275971,0.724029
0.03,7,2.23481e-07,0.543603,0.456397,0.25407,0.74593
0.03,7,2.23838e-07,0.524368,0.475632,0.223351,0.776649
0.03,7,2.24195e-07,0.497936,0.502064,0.19169,0.80831
0.03,7,2.24552e-07,0.506338,0.493662,0.19714,0.80286
0.03,7,2.24909e-07,0.497185,0.502815,0.159961,0.840039
0.03,7,2.25266e-07,0.520783,0.479217,0.160038,0.839962
0.03,7,2.25623e-07,0.501339,0.498661,0.111118,0.888882
0.03,7,2.2598e-07,0.499636,0.500364,0.101621,0.898379
0.03,7,2.26337e-07,0.459154,0.540846,0.0622004,0.9378
0.03,7,2.26694e-07,0.448625,0.551375,0.0612223,0.938778
0.03,7,2.27051e-07,0.453232,0.546768,0.0540443,0.945956
0.03,7,2.27408e-07,0.405243,0.594757,0.0216958,0.978304
0.03,7,2.27765e-07,0.348034,0.651966,0.0115823,0.988418
0.03,7,2.28122e-07,0.307139,0.692861,0.0074273,0.992573
0.03,7,2.28479e-07,0.320286,0.679714,0.0125631,0.987437
0.03,7,2.28836e-07,0.316879,0.683121,0.00451063,0.995489
0.03,7,2.29193e-07,0.293602,0.706398,0.00046873,0.999531
0.03,7,2.2955e-07,0.253723,0.746277,0.00088669,0.999113
0.03,7,2.29907e-07,0.221327,0.778673,0.00404043,0.99596
0.03,7,2.30264e-07,0.227752,0.772248,0.0209869,0.979013
0.03,7,2.30621e-07,0.218598,0.781402,0.0244107,0.975589
0.03,7,2.30978e-07,0.21803,0.78197,0.0389854,0.961015
0.03,7,2.31335e-07,0.213167,0.786833,0.0493318,0.950668
0.03,7,2.31692e-07,0.214395,0.785605,0.0634822,0.936518
0.03,7,2.32049e-07,0.212631,0.787369,0.0777717,0.922228
0.03,7,2.32406e-07,0.174325,0.825675,0.0700386,0.929961
0.03,7,2.32763e-07,0.16919,0.83081,0.112537,0.887463
0.03,7,2.3312e-07,0.15534,0.84466,0.127418,0.872582
0.03,7,2.33477e-07,0.147438,0.852562,0.154707,0.845293
0.03,7,2.33834e-07,0.116478,0.883522,0.151411,0.848589
0.03,7,2.34191e-07,0.130084,0.869916,0.230449,0.769551
0.03,7,2.34548e-07,0.130825,0.869175,0.23878,0.76122
0.03,7,2.34905e-07,0.138605,0.861395,0.273827,0.726173
0.03,7,2.35262e-07,0.122509,0.877491,0.269311,0.730689
0.03,7,2.35619e-07,0.118922,0.881078,0.313557,0.686443
0.03,7,2.35976e-07,0.127368,0.872632,0.360177,0.639823
0.03,7,2.36333e-07,0.118333,0.881667,0.360092,0.639908
0.03,7,2.3669e-07,0.149736,0.850264,0.445509,0.554491
0.03,7,2.37047e-07,0.157397,0.842603,0.436747,0.563253
0.03,7,2.37404e-07,0.156524,0.843476,0.451688,0.548312
0.03,7,2.37761e-07,0.14419,0.85581,0.461792,0.538208
0.03,7,2.38118e-07,0.161729,0.838271,0.532425,0.467575
0.03,7,2.38475e-07,0.171994,0.828006,0.555611,0.444389
0.03,7,2.38832e-07,0.172364,0.827636,0.573915,0.426085
0.03,7,2.39189e-07,0.205006,0.794994,0.641596,0.358404
0.03,7,2.39546e-07,0.204272,0.795728,0.626906,0.373094
0.03,7,2.39903e-07,0.237686,0.762314,0.695313,0.304687
0.03,7,2.4026e-07,0.320619,0.679381,0.768841,0.231159
0.03,7,2.40617e-07,0.335645,0.664355,0.729417,0.270583
0.03,7,2.40974e-07,0.402452,0.597548,0.800543,0.199457
0.03,7,2.41331e-07,0.45966,0.54034,0.816236,0.183764
0.03,7,2.41688e-07,0.466727,0.533273,0.801934,0.198066
0.03,7,2.42045e-07,0.460495,0.539505,0.815026,0.184974
0.03,7,2.42402e-07,0.495301,0.504699,0.869304,0.130696
0.03,7,2.42759e-07,0.505887,0.494113,0.875224,0.124776
0.03,7,2.43116e-07,0.568929,0.431071,0.92593,0.0740703
0.03,7,2.43473e-07,0.546847,0.453153,0.894074,0.105926
0.03,7,2.4383e-07,0.562208,0.437792,0.931973,0.0680272
0.03,7,2.44187e-07,0.598277,0.401723,0.953606,0.0463937
0.03,7,2.44544e-07,0.585451,0.414549,0.944727,0.0552729
0.03,7,2.44901e-07,0.604406,0.395594,0.970272,0.0297277
0.03,7,2.45258e-07,0.633172,0.366828,0.982233,0.0177674
0.03,7,2.45615e-07,0.678918,0.321082,0.992761,0.00723945
0.03,7,2.45972e-07,0.699663,0.300337,0.99353,0.00646976
0.03,7,2.46329e-07,0.733174,0.266826,0.998582,0.00141769
0.03,7,2.46686e-07,0.746669,0.253331,0.99816,0.00183973
0.03,7,2.47043e-07,0.766205,0.233795,0.998509,0.00149143
0.03,7,2.474e-07,0.783422,0.216578,0.995985,0.00401489
0.03,7,2.47757e-07,0.808589,0.191411,0.993304,0.00669579
0.03,7,2.48114e-07,0.816736,0.183264,0.982461,0.0175395
0.03,7,2.48471e-07,0.847118,0.152882,0.982592,0.0174077
0.03,7,2.48828e-07,0.867428,0.132572,0.970473,0.0295268
0.03,7,2.49185e-07,0.85958,0.14042,0.941688,0.0583121
0.03,7,2.49542e-07,0.880321,0.119679,0.946368,0.0536319
0.03,7,2.49899e-07,0.899655,0.100345,0.933,0.0669999
0.03,7,2.50256e-07,0.908153,0.0918472,0.907975,0.0920255
0.03,7,2.50613e-07,0.895564,0.104436,0.867937,0.132063
0.03,7,2.5097e-07,0.898454,0.101546,0.864974,0.135026
0.03,7,2.51327e-07,0.905181,0.094819,0.84839,0.15161
0.03,7,2.51684e-07,0.912961,0.0870394,0.826576,0.173424
0.03,7,2.52041e-07,0.926706,0.0732938,0.811045,0.188955
0.03,7,2.52398e-07,0.929134,0.0708664,0.771359,0.228641
0.03,7,2.52755e-07,0.941081,0.0589188,0.765864,0.234136
0.03,7,2.53112e-07,0.961795,0.0382047,0.764646,0.235354
0.03,7,2.53469e-07,0.955031,0.0449688,0.684353,0.315647
0.03,7,2.53826e-07,0.95385,0.0461501,0.67596,0.32404
0.03,7,2.54183e-07,0.940996,0.0590039,0.629724,0.370276
0.03,7,2.5454e-07,0.917077,0.0829233,0.58556,0.41444
0.03,7,2.54897e-07,0.902568,0.0974316,0.578196,0.421804
0.03,7,2.55254e-07,0.891533,0.108467,0.553666,0.446334
0.03,7,2.55611e-07,0.873835,0.126165,0.516427,0.483573
0.03,7,2.55968e-07,0.840804,0.159196,0.465551,0.534449
0.03,7,2.56325e-07,0.800733,0.199267,0.430359,0.569641
0.03,7,2.56682e-07,0.790039,0.209961,0.437841,0.562159
0.03,7,2.57039e-07,0.789503,0.210497,0.419102,0.580898
0.03,7,2.57396e-07,0.736911,0.263089,0.329137,0.670863
0.03,7,2.57753e-07,0.69362,0.30638,0.31192,0.68808
0.03,7,2.5811e-07,0.680044,0.319956,0.315467,0.684533
0.03,7,2.58467e-07,0.685665,0.314335,0.305104,0.694896
0.03,7,2.58824e-07,0.627859,0.372141,0.218573,0.781427
0.03,7,2.59181e-07,0.624387,0.375613,0.242486,0.757514
0.03,7,2.59538e-07,0.57756,0.42244,0.18205,0.81795
0.03,7,2.59895e-07,0.493552,0.506448,0.133658,0.866342
0.03,7,2.60252e-07,0.464355,0.535645,0.151448,0.848552
0.03,7,2.60609e-07,0.417889,0.582111,0.118106,0.881894
0.03,7,2.60966e-07,0.351404,0.648596,0.0858356,0.914164
0.03,7,2.61323e-07,0.329784,0.670216,0.0948062,0.905194
0.03,7,2.6168e-07,0.27814,0.72186,0.0610675,0.938933
0.03,7,2.62037e-07,0.279138,0.720862,0.0742858,0.925714
0.03,7,2.62394e-07,0.262718,0.737282,0.04986,0.95014
0.03,7,2.62751e-07,0.282725,0.717275,0.0552967,0.944703
0.03,7,2.63108e-07,0.252981,0.747019,0.0227069,0.977293
0.03,7,2.63465e-07,0.22774,0.77226,0.0155765,0.984423
0.03,7,2.63822e-07,0.21912,0.78088,0.0134765,0.986524
0.03,7,2.64179e-07,0.194594,0.805406,0.00461093,0.995389
0.03,7,2.64536e-07,0.165523,0.834477,0.00180845,0.998192
0.03,7,2.64893e-07,0.140246,0.859754,0.00159756,0.998402
0.03,7,2.6525e-07,0.105588,0.894412,0.00182412,0.998176
0.03,7,2.65607e-07,0.082656,0.917344,0.00724127,0.992759
0.03,7,2.65964e-07,0.0528395,0.947161,0.00909132,0.990909
0.03,7,2.66321e-07,0.0387616,0.961238,0.0231682,0.976832
0.03,7,2.66678e-07,0.0342148,0.965785,0.0413564,0.958644
0.03,7,2.67035e-07,0.0204815,0.979518,0.0413079,0.958692
0.03,7,2.67392e-07,0.0154092,0.984591,0.0642482,0.935752
0.03,7,2.67749e-07,0.0107896,0.98921,0.0783911,0.921609
0.03,7,2.68106e-07,0.006797,0.993203,0.0903706,0.909629
0.03,7,2.68463e-07,0.00365472,0.996345,0.10025,0.89975
0.03,7,2.6882e-07,0.0075554,0.992445,0.145137,0.854863
0.03,7,2.69177e-07,0.0120305,0.987969,0.156284,0.843716
0.03,7,2.69534e-07,0.0210229,0.978977,0.186089,0.813911
0.03,7,2.69891e-07,0.046905,0.953095,0.239523,0.760477
0.03,7,2.70248e-07,0.0544337,0.945566,0.2197,0.7803
0.03,7,2.70605e-07,0.0599705,0.94003,0.24104,0.75896
0.03,7,2.70962e-07,0.0624148,0.937585,0.259706,0.740294
0.03,7,2.71319e-07,0.0797357,0.920264,0.313935,0.686065
0.03,7,2.71676e-07,0.119434,0.880566,0.374254,0.625746
0.03,7,2.72033e-07,0.121134,0.878866,0.342678,0.657322
0.03,7,2.7239e-07,0.148485,0.851515,0.408522,0.591478
0.03,7,2.72747e-07,0.181865,0.818135,0.44508,0.55492
0.03,7,2.73104e-07,0.199264,0.800736,0.452845,0.547155
0.03,7,2.73461e-07,0.200853,0.799147,0.463377,0.536623
0.03,7,2.73818e-07,0.209417,0.790583,0.50284,0.49716
0.03,7,2.74175e-07,0.248021,0.751979,0.56989,0.43011
0.03,7,2.74532e-07,0.275982,0.724018,0.585599,0.414401
0.03,7,2.74889e-07,0.329447,0.670553,0.642078,0.357922
0.03,7,2.75246e-07,0.34574,0.65426,0.632701,0.367299
0.03,7,2.75603e-07,0.351202,0.648798,0.65164,0.34836
0.03,7,2.7596e-07,0.377067,0.622933,0.700557,0.299443
0.03,7,2.76317e-07,0.394867,0.605133,0.720833,0.279167
0.03,7,2.76674e-07,0.393305,0.606695,0.73094,0.26906
0.03,7,2.77031e-07,0.397773,0.602227,0.763598,0.236402
0.03,7,2.77388e-07,0.455923,0.544077,0.83196,0.16804
0.03,7,2.77745e-07,0.478655,0.521345,0.828319,0.171681
0.03,7,2.78102e-07,0.536697,0.463303,0.875161,0.124839
0.03,7,2.78459e-07,0.573761,0.426239,0.882025,0.117975
0.03,7,2.78816e-07,0.588075,0.411925,0.887278,0.112722
0.03,7,2.79173e-07,0.611443,0.388557,0.911723,0.0882769
0.03,7,2.7953e-07,0.646508,0.353492,0.934971,0.065029
0.03,7,2.79887e-07,0.66629,0.33371,0.942705,0.0572953
0.03,7,2.80244e-07,0.743847,0.256153,0.979093,0.0209066
0.03,7,2.80601e-07,0.780968,0.219032,0.974921,0.0250786
0.03,7,2.80958e-07,0.806389,0.193611,0.979139,0.020861
0.03,7,2.81315e-07,0.767714,0.232286,0.962273,0.0377272
0.03,7,2.81672e-07,0.781801,0.218199,0.989038,0.0109615
0.03,7,2.82029e-07,0.800859,0.199141,0.994668,0.00533156
0.03,7,2.82386e-07,0.820102,0.179898,0.996752,0.00324826
0.03,7,2.82743e-07,0.836325,0.163675,0.996667,0.00333332
0.03,7,2.831e-07,0.844277,0.155723,0.993905,0.0060945
0.03,7,2.83457e-07,0.886647,0.113353,0.997163,0.00283695
0.03,7,2.83814e-07,0.911072,0.0889282,0.98977,0.0102299
0.03,7,2.84171e-07,0.926194,0.0738062,0.97903,0.0209697
0.03,7,2.84528e-07,0.958032,0.0419676,0.982216,0.0177835
0.03,7,2.84885e-07,0.976212,0.0237883,0.967544,0.0324562
0.03,7,2.85242e-07,0.986283,0.0137172,0.95016,0.0498399
0.03,7,2.85599e-07,0.986931,0.013069,0.917899,0.0821006
