Time theta phi abs_alpha2 abs_beta2
1.30662e-07 1.60372 -0.907121 0.483541 0.516459
1.31019e-07 1.41579 -0.318398 0.577192 0.422808
1.31376e-07 1.44139 0.201486 0.564525 0.435475
1.31733e-07 1.40747 0.603104 0.581302 0.418698
1.3209e-07 1.42863 1.1431 0.570842 0.429158
1.32447e-07 1.40682 1.85193 0.581622 0.418378
1.32804e-07 1.39512 2.57779 0.587386 0.412614
1.33161e-07 1.38163 3.2194 0.594021 0.405979
1.33518e-07 1.288 -2.34799 0.63952 0.36048
1.33875e-07 1.2539 -1.59916 0.65581 0.34419
1.34232e-07 1.24807 -0.878643 0.658575 0.341425
1.34589e-07 1.13136 -0.262498 0.712715 0.287285
1.34946e-07 1.07783 0.319654 0.736621 0.263379
1.35303e-07 1.02164 0.929473 0.760984 0.239016
1.3566e-07 0.853831 1.38985 0.82855 0.17145
1.36017e-07 0.819398 2.09624 0.841331 0.158669
1.36374e-07 0.779934 2.55981 0.85548 0.14452
1.36731e-07 0.722468 3.00073 0.875088 0.124912
1.37088e-07 0.651614 -2.57693 0.897553 0.102447
1.37445e-07 0.688484 -2.26174 0.886105 0.113895
1.37802e-07 0.652473 -1.63605 0.897292 0.102708
1.38159e-07 0.729901 -0.891984 0.87262 0.12738
1.38516e-07 0.740835 -0.114341 0.868952 0.131048
1.38873e-07 0.889242 0.449474 0.815 0.185
1.3923e-07 0.917563 1.02081 0.803878 0.196122
1.39587e-07 0.88394 1.56816 0.817055 0.182945
1.39944e-07 0.916153 2.20905 0.804438 0.195562
1.40301e-07 0.909054 2.96425 0.807246 0.192754
1.40658e-07 0.890565 -2.88789 0.814487 0.185513
1.41015e-07 0.818047 -2.15521 0.841824 0.158176
1.41372e-07 0.93236 -1.44185 0.79797 0.20203
1.41729e-07 0.952476 -0.788804 0.789834 0.210166
1.42086e-07 0.915144 -0.0388711 0.804838 0.195162
1.42443e-07 0.801343 0.607322 0.847871 0.152129
1.428e-07 0.772151 1.07502 0.858206 0.141794
1.43157e-07 0.930744 1.85744 0.798619 0.201381
1.43514e-07 1.12776 2.47349 0.714342 0.285658
1.43871e-07 1.17481 3.32118 0.692861 0.307139
1.44228e-07 1.17727 -2.45955 0.691722 0.308278
1.44585e-07 1.19635 -1.8418 0.682877 0.317123
1.44942e-07 1.15021 -0.901661 0.704146 0.295854
1.45299e-07 1.10124 -0.368521 0.726246 0.273754
1.45656e-07 1.09766 0.406187 0.727841 0.272159
1.46013e-07 1.10101 1.02979 0.726346 0.273654
1.4637e-07 1.12411 1.71644 0.715988 0.284012
1.46727e-07 1.26776 2.45226 0.649209 0.350791
1.47084e-07 1.25455 3.0696 0.655502 0.344498
1.47441e-07 1.23895 -2.55711 0.662896 0.337104
1.47798e-07 1.3115 -1.91079 0.6282 0.3718
1.48155e-07 1.36568 -1.30599 0.60184 0.39816
1.48512e-07 1.40434 -0.865041 0.582842 0.417158
1.48869e-07 1.40777 0.0281548 0.581151 0.418849
1.49226e-07 1.53817 0.464952 0.516308 0.483692
1.49583e-07 1.5413 0.963015 0.514746 0.485254
1.4994e-07 1.57267 1.81558 0.499061 0.500939
1.50297e-07 1.53451 2.23999 0.518139 0.481861
1.50654e-07 1.40654 2.98083 0.581758 0.418242
1.51011e-07 1.43334 -2.65235 0.568513 0.431487
1.51368e-07 1.35885 -1.86422 0.605181 0.394819
1.51725e-07 1.40277 -1.28964 0.583621 0.416379
1.52082e-07 1.41905 -0.980764 0.575581 0.424419
1.52439e-07 1.38598 -0.347845 0.591885 0.408115
1.52796e-07 1.37862 0.366956 0.595496 0.404504
1.53153e-07 1.36911 0.856019 0.600162 0.399838
1.5351e-07 1.32956 1.66987 0.619453 0.380547
1.53867e-07 1.23891 2.40366 0.662913 0.337087
1.54224e-07 1.19731 3.12758 0.682431 0.317569
1.54581e-07 1.17534 -2.47524 0.692615 0.307385
1.54938e-07 1.18451 -1.87975 0.688377 0.311623
1.55295e-07 1.25067 -1.36084 0.657341 0.342659
1.55652e-07 1.24412 -0.793529 0.660448 0.339552
1.56009e-07 1.18981 -0.256328 0.685917 0.314083
1.56366e-07 1.18861 0.434094 0.686474 0.313526
1.56723e-07 1.16267 1.01035 0.698445 0.301555
1.5708e-07 1.06974 1.64715 0.740175 0.259825
1.57437e-07 1.2268 2.11537 0.668626 0.331374
1.57794e-07 1.12308 3.04222 0.716455 0.283545
1.58151e-07 1.03494 -2.55997 0.755287 0.244713
1.58508e-07 1.0125 -1.59462 0.764872 0.235128
1.58865e-07 0.953195 -0.879119 0.789541 0.210459
1.59222e-07 0.951024 -0.51382 0.790425 0.209575
1.59579e-07 0.973563 0.158739 0.781178 0.218822
1.59936e-07 0.973841 0.658512 0.781063 0.218937
1.60293e-07 0.962854 1.4857 0.78559 0.21441
1.6065e-07 0.871755 1.95073 0.821742 0.178258
1.61007e-07 0.934685 2.68518 0.797036 0.202964
1.61364e-07 0.882688 3.35516 0.817539 0.182461
1.61721e-07 0.944082 -2.36072 0.793243 0.206757
1.62078e-07 0.92397 -1.88569 0.801328 0.198672
1.62435e-07 0.892367 -1.17144 0.813785 0.186215
1.62792e-07 0.845371 -0.708045 0.831727 0.168273
1.63149e-07 0.832418 0.040936 0.836545 0.163455
1.63506e-07 0.817374 0.535778 0.842069 0.157931
1.63863e-07 0.761312 0.970599 0.861966 0.138034
1.6422e-07 0.750746 1.75178 0.86559 0.13441
1.64577e-07 0.648657 2.34575 0.898448 0.101552
1.64934e-07 0.649628 3.0113 0.898155 0.101845
1.65291e-07 0.752396 -2.58437 0.865027 0.134973
1.65648e-07 0.657078 -2.02035 0.89589 0.10411
1.66005e-07 0.599348 -1.38779 0.912852 0.0871482
1.66362e-07 0.440752 -0.841536 0.952216 0.0477845
1.66719e-07 0.456676 -0.519121 0.948762 0.0512384
1.67076e-07 0.390515 -0.0246637 0.962357 0.0376433
1.67433e-07 0.466397 0.30308 0.946597 0.0534029
1.6779e-07 0.388123 1.01047 0.96281 0.0371895
1.68147e-07 0.430157 1.77956 0.95445 0.0455499
1.68504e-07 0.536481 2.01221 0.929756 0.0702438
1.68861e-07 0.399441 3.00347 0.960639 0.0393607
1.69218e-07 0.308712 -2.59019 0.976363 0.0236372
1.69575e-07 0.373309 -1.87223 0.965563 0.0344372
1.69932e-07 0.535899 -1.36054 0.929905 0.070095
